style,artist,picture,path
Abstract_Expressionism,richard-pousette-dart,inbalance-of-time-1992,1001_images/inbalance-of-time-1992.jpg
Early_Renaissance,luca-signorelli,crucifixion-of-st-sepulchre,1001_images/crucifixion-of-st-sepulchre.jpg
Cubism,andrã©-lhote,l-entr-e-du-bassin-flot-bordeaux-1912,1001_images/l-entr-e-du-bassin-flot-bordeaux-1912.jpg
Post_Impressionism,georges-seurat,the-stone-breakers-1883,1001_images/the-stone-breakers-1883.jpg
Realism,vladimir-makovsky,summer-1896,1001_images/summer-1896.jpg
Impressionism,camille-pissarro,poplars-afternoon-in-eragny-1899,1001_images/poplars-afternoon-in-eragny-1899.jpg
Early_Renaissance,piero-della-francesca,triumph-of-battista-sforza,1001_images/triumph-of-battista-sforza.jpg
Pop_Art,r.-b.-kitaj,the-ohio-gang,1001_images/the-ohio-gang.jpg
Northern_Renaissance,albrecht-durer,the-holy-kinship-and-two-musical-angels,1001_images/the-holy-kinship-and-two-musical-angels.jpg
Rococo,dmitry-levitzky,portrait-of-anna-davia-d-avia-bernucci-1782,1001_images/portrait-of-anna-davia-d-avia-bernucci-1782.jpg
Impressionism,joaquã­n-sorolla,trafficking-in-human-beings-1894,1001_images/trafficking-in-human-beings-1894.jpg
Romanticism,jan-matejko,augustus-ii-the-strong-1,1001_images/augustus-ii-the-strong-1.jpg
Baroque,paul-bril,landscape-with-stag-hunt-1595,1001_images/landscape-with-stag-hunt-1595.jpg
Impressionism,edouard-manet,flowers-in-a-crystal-vase,1001_images/flowers-in-a-crystal-vase.jpg
Rococo,canaletto,the-bucintoro-venice-1747,1001_images/the-bucintoro-venice-1747.jpg
Post_Impressionism,vincent-van-gogh,fortifications-of-paris-with-houses-1887(1),1001_images/fortifications-of-paris-with-houses-1887(1).jpg
Romanticism,william-turner,archway-with-trees-by-the-sea,1001_images/archway-with-trees-by-the-sea.jpg
Realism,winslow-homer,storm-bahamas,1001_images/storm-bahamas.jpg
Color_Field_Painting,ellsworth-kelly,rectangle-from-the-series-line-form-color-1951,1001_images/rectangle-from-the-series-line-form-color-1951.jpg
Post_Impressionism,irma-stern,the-initiate-1935,1001_images/the-initiate-1935.jpg
Symbolism,james-tissot,jesus-goes-up-alone-onto-a-mountain-to-pray-1894,1001_images/jesus-goes-up-alone-onto-a-mountain-to-pray-1894.jpg
Early_Renaissance,andrea-del-castagno,queen-esther,1001_images/queen-esther.jpg
Realism,vasily-surikov,florence-1884,1001_images/florence-1884.jpg
Romanticism,ivan-aivazovsky,the-bay-of-naples-by-moonlight-1842,1001_images/the-bay-of-naples-by-moonlight-1842.jpg
Impressionism,eugene-boudin,rotterdam-le-pont-de-bourse-1876,1001_images/rotterdam-le-pont-de-bourse-1876.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,petersburg-the-summer-garden-in-winter-1902,1001_images/petersburg-the-summer-garden-in-winter-1902.jpg
Expressionism,ossip-zadkine,daphne,1001_images/daphne.jpg
Symbolism,konstantin-somov,frontispiece-to-the-book-of-poems-v-ivanov-cor-ardens,1001_images/frontispiece-to-the-book-of-poems-v-ivanov-cor-ardens.jpg
Realism,theodor-severin-kittelsen,asbjoern-sigurdssons-drap-paa-tore-sel-01,1001_images/asbjoern-sigurdssons-drap-paa-tore-sel-01.jpg
Expressionism,ernst-ludwig-kirchner,artist-begging-for-applause,1001_images/artist-begging-for-applause.jpg
Realism,vasily-surikov,naples-1884,1001_images/naples-1884.jpg
Romanticism,george-stubbs,melbourne-and-milbanke-families,1001_images/melbourne-and-milbanke-families.jpg
Realism,theodore-rousseau,view-of-the-belfry-of-orleans,1001_images/view-of-the-belfry-of-orleans.jpg
Fauvism,janos-mattis-teutsch,a-landscape-of-brasov-1915,1001_images/a-landscape-of-brasov-1915.jpg
High_Renaissance,michelangelo,studies-of-grotesques-1530,1001_images/studies-of-grotesques-1530.jpg
Expressionism,corneliu-baba,fellow-citizens-1974,1001_images/fellow-citizens-1974.jpg
Impressionism,julian-alden-weir,the-road-to-no-where-1889,1001_images/the-road-to-no-where-1889.jpg
Realism,anders-zorn,ernest-cassel-1886,1001_images/ernest-cassel-1886.jpg
Realism,ivan-kramskoy,portrait-of-princess-catherine-alekseevny-vasilchikova-1867,1001_images/portrait-of-princess-catherine-alekseevny-vasilchikova-1867.jpg
Romanticism,louis-janmot,po-me-de-l-me-4-le-printemps,1001_images/po-me-de-l-me-4-le-printemps.jpg
Romanticism,sir-lawrence-alma-tadema,roman-family,1001_images/roman-family.jpg
Romanticism,gustave-dore,don-quixote-2,1001_images/don-quixote-2.jpg
Pop_Art,andy-warhol,ingrid-bergman-as-herself-1,1001_images/ingrid-bergman-as-herself-1.jpg
Romanticism,john-everett-millais,st-bartholemew-s-day,1001_images/st-bartholemew-s-day.jpg
Realism,anders-zorn,coquelin-cadet-1889,1001_images/coquelin-cadet-1889.jpg
Northern_Renaissance,hans-baldung,adoration-of-the-magi-1507,1001_images/adoration-of-the-magi-1507.jpg
Realism,vincent-van-gogh,three-people-sharing-a-meal-1885,1001_images/three-people-sharing-a-meal-1885.jpg
Rococo,jean-honore-fragonard,the-warrior,1001_images/the-warrior.jpg
Realism,john-singer-sargent,a-window-in-the-vatican-1906,1001_images/a-window-in-the-vatican-1906.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,daughter-of-cairo,1001_images/daughter-of-cairo.jpg
Realism,ivan-shishkin,in-sestroretsk-1886,1001_images/in-sestroretsk-1886.jpg
Impressionism,claude-monet,vetheuil-the-church-in-winter,1001_images/vetheuil-the-church-in-winter.jpg
Contemporary_Realism,jamie-wyeth,obelisk-1976,1001_images/obelisk-1976.jpg
Impressionism,paul-signac,the-look-at-montauban-in-rain,1001_images/the-look-at-montauban-in-rain.jpg
Contemporary_Realism,jamie-wyeth,mischief-night-1986,1001_images/mischief-night-1986.jpg
Abstract_Expressionism,hans-hofmann,equinox-1958,1001_images/equinox-1958.jpg
Northern_Renaissance,albrecht-durer,the-holy-family-with-joachim-and-saint-ann,1001_images/the-holy-family-with-joachim-and-saint-ann.jpg
Cubism,tarsila-do-amaral,a-gare,1001_images/a-gare.jpg
Romanticism,jan-matejko,tadeusz-stryjeriski,1001_images/tadeusz-stryjeriski.jpg
Impressionism,camille-pissarro,the-port-of-dieppe-the-dunquesne-and-berrigny-basins-high-tide-sunny-afternoon-1902,1001_images/the-port-of-dieppe-the-dunquesne-and-berrigny-basins-high-tide-sunny-afternoon-1902.jpg
Expressionism,egon-schiele,the-green-stocking-1914,1001_images/the-green-stocking-1914.jpg
Post_Impressionism,edouard-cortes,in-three-fourths-1,1001_images/in-three-fourths-1.jpg
Baroque,rembrandt,portrait-of-a-young-man-1663,1001_images/portrait-of-a-young-man-1663.jpg
Impressionism,ilya-mashkov,coast-of-the-crimea,1001_images/coast-of-the-crimea.jpg
Northern_Renaissance,hans-memling,the-martyrdom-of-st-ursula-s-companions-and-the-martyrdom-of-st-ursula-from-the-shrine-of-st-1489,1001_images/the-martyrdom-of-st-ursula-s-companions-and-the-martyrdom-of-st-ursula-from-the-shrine-of-st-1489.jpg
Impressionism,pierre-auguste-renoir,young-girl-in-the-garden-at-mezy-1891,1001_images/young-girl-in-the-garden-at-mezy-1891.jpg
Post_Impressionism,ferdynand-ruszczyc,ostatnie-niegi-1899,1001_images/ostatnie-niegi-1899.jpg
Baroque,jan-steen,marriage-contract,1001_images/marriage-contract.jpg
Romanticism,gustave-dore,the-slothful,1001_images/the-slothful.jpg
Art_Nouveau_Modern,alphonse-mucha,novem,1001_images/novem.jpg
Minimalism,paolo-scheggi,trasposizione-grafica-1967,1001_images/trasposizione-grafica-1967.jpg
Expressionism,martiros-saryan,landscape-with-mountains-surb-khach-rocks-gohtan-1914,1001_images/landscape-with-mountains-surb-khach-rocks-gohtan-1914.jpg
Post_Impressionism,paul-cezanne,tall-trees-at-the-jas-de-bouffan-1887,1001_images/tall-trees-at-the-jas-de-bouffan-1887.jpg
Rococo,fyodor-rokotov,portrait-of-count-i-g-orlov,1001_images/portrait-of-count-i-g-orlov.jpg
Impressionism,victor-borisov-musatov,boy-in-the-garden-1898,1001_images/boy-in-the-garden-1898.jpg
Art_Nouveau_Modern,edmund-dulac,where-i-made-one-the-rubaiyat-of-omar-khayyam,1001_images/where-i-made-one-the-rubaiyat-of-omar-khayyam.jpg
Realism,salvador-dali,the-kings-sword,1001_images/the-kings-sword.jpg
Impressionism,armand-guillaumin,le-r-servoir-poitiers-1910,1001_images/le-r-servoir-poitiers-1910.jpg
Baroque,bartolome-esteban-murillo,virgin-and-child-1650,1001_images/virgin-and-child-1650.jpg
Impressionism,pierre-auguste-renoir,portrait-of-the-countess-pourtales-1877,1001_images/portrait-of-the-countess-pourtales-1877.jpg
Abstract_Expressionism,bradley-walker-tomlin,number-15-1953,1001_images/number-15-1953.jpg
Baroque,rembrandt,a-beggar-warming-his-hands-over-a-chafing-dish-1630,1001_images/a-beggar-warming-his-hands-over-a-chafing-dish-1630.jpg
Northern_Renaissance,hieronymus-bosch,the-garden-of-earthly-delights-1516-17,1001_images/the-garden-of-earthly-delights-1516-17.jpg
Post_Impressionism,pierre-bonnard,landscape-sunset-1912,1001_images/landscape-sunset-1912.jpg
Symbolism,nicholas-roerich,himalayas-varicoloured-snows-1937,1001_images/himalayas-varicoloured-snows-1937.jpg
Impressionism,marie-bracquemond,the-artist-s-son-and-sister-in-the-garden-at-sevres-1890,1001_images/the-artist-s-son-and-sister-in-the-garden-at-sevres-1890.jpg
Impressionism,claude-monet,rouen-cathedral-magic-in-blue,1001_images/rouen-cathedral-magic-in-blue.jpg
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-26,1001_images/the-year-s-at-the-spring-1920-26.jpg
Baroque,sebastien-bourdon,burning-bush,1001_images/burning-bush.jpg
Symbolism,nicholas-roerich,at-midnight-light-of-the-shambhala-1940,1001_images/at-midnight-light-of-the-shambhala-1940.jpg
Rococo,jean-honore-fragonard,girl-with-a-marmot-1790,1001_images/girl-with-a-marmot-1790.jpg
Post_Impressionism,irma-stern,still-life-with-anthuriums-and-fruit-1961,1001_images/still-life-with-anthuriums-and-fruit-1961.jpg
Realism,vincent-van-gogh,woman-by-a-hearth-1885-1,1001_images/woman-by-a-hearth-1885-1.jpg
Impressionism,lovis-corinth,the-walchensee-on-saint-john-s-eve-1920,1001_images/the-walchensee-on-saint-john-s-eve-1920.jpg
Northern_Renaissance,albrecht-durer,venus-on-a-dolphin,1001_images/venus-on-a-dolphin.jpg
Color_Field_Painting,edward-corbett,washington-d-c-december-1964-10-i-1964,1001_images/washington-d-c-december-1964-10-i-1964.jpg
Post_Impressionism,anna-ostroumova-lebedeva,amsterdam-the-old-warehouses-1913,1001_images/amsterdam-the-old-warehouses-1913.jpg
Baroque,peter-paul-rubens,the-council-of-the-gods-1624,1001_images/the-council-of-the-gods-1624.jpg
Minimalism,paul-brach,the-negative-way-8-1864,1001_images/the-negative-way-8-1864.jpg
Post_Impressionism,constantine-maleas,landscape-of-attica,1001_images/landscape-of-attica.jpg
Baroque,rembrandt,the-little-polander-1631,1001_images/the-little-polander-1631.jpg
Impressionism,marie-bracquemond,study-for-the-lady-in-white-drawing,1001_images/study-for-the-lady-in-white-drawing.jpg
Romanticism,gustave-dore,the-rebuilding-of-the-temple-is-begun,1001_images/the-rebuilding-of-the-temple-is-begun.jpg
Baroque,pieter-de-hooch,couple-with-parrot-1668,1001_images/couple-with-parrot-1668.jpg
Pop_Art,george-segal,three-figures-and-four-benches-1979,1001_images/three-figures-and-four-benches-1979.jpg
Expressionism,edvard-munch,kiss-1897,1001_images/kiss-1897.jpg
Contemporary_Realism,jamie-wyeth,lighthouse-1993,1001_images/lighthouse-1993.jpg
Impressionism,joaquã­n-sorolla,on-the-beach-at-valencia-1916,1001_images/on-the-beach-at-valencia-1916.jpg
Post_Impressionism,vincent-van-gogh,plain-near-auvers-1890,1001_images/plain-near-auvers-1890.jpg
Realism,konstantinos-volanakis,bay-with-boats,1001_images/bay-with-boats.jpg
Northern_Renaissance,jan-van-eyck,portrait-of-baudouin-de-lannoy-1435,1001_images/portrait-of-baudouin-de-lannoy-1435.jpg
Realism,john-everett-millais,john-ruskin,1001_images/john-ruskin.jpg
Naive_Art_Primitivism,marc-chagall,a-green-tree-with-lovers-1980,1001_images/a-green-tree-with-lovers-1980.jpg
Contemporary_Realism,fairfield-porter,penobscot-bay-with-yellow-field-1968,1001_images/penobscot-bay-with-yellow-field-1968.jpg
Pop_Art,gianfranco-baruchello,cavali-docili-resi-noncuranti-1977,1001_images/cavali-docili-resi-noncuranti-1977.jpg
Realism,vasily-perov,organ-grinder-in-paris-1864,1001_images/organ-grinder-in-paris-1864.jpg
Impressionism,constantin-artachino,turk-1,1001_images/turk-1.jpg
Rococo,maurice-quentin-de-la-tour,preparation-to-the-portrait-of-voltaire-1,1001_images/preparation-to-the-portrait-of-voltaire-1.jpg
Romanticism,karl-bodmer,horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843,1001_images/horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843.jpg
Romanticism,konstantin-makovsky,woman-with-rake,1001_images/woman-with-rake.jpg
Pointillism,camille-pissarro,setting-sun-and-fog-eragny-1891,1001_images/setting-sun-and-fog-eragny-1891.jpg
Post_Impressionism,vincent-van-gogh,portrait-of-armand-roulin-1888-1,1001_images/portrait-of-armand-roulin-1888-1.jpg
Cubism,pablo-picasso,pedestal-glasses-cups-mandolin-1911,1001_images/pedestal-glasses-cups-mandolin-1911.jpg
Post_Impressionism,gwen-john,girl-with-a-blue-scarf,1001_images/girl-with-a-blue-scarf.jpg
Impressionism,berthe-morisot,the-reclining-shepherdess,1001_images/the-reclining-shepherdess.jpg
Impressionism,gregoire-boonzaier,bo-kaap-1951,1001_images/bo-kaap-1951.jpg
Art_Nouveau_Modern,sergey-solomko,on-the-way-to-victory,1001_images/on-the-way-to-victory.jpg
Post_Impressionism,augustus-john,the-girl-on-the-cliff-1936,1001_images/the-girl-on-the-cliff-1936.jpg
Impressionism,claude-monet,landscape-on-the-ile-saint-martin,1001_images/landscape-on-the-ile-saint-martin.jpg
Art_Nouveau_Modern,boris-kustodiev,coachman-at-traktir-1920,1001_images/coachman-at-traktir-1920.jpg
Baroque,aleksey-antropov,lord-god-safaof,1001_images/lord-god-safaof.jpg
Post_Impressionism,vincent-van-gogh,olive-picking-1889-1,1001_images/olive-picking-1889-1.jpg
Symbolism,konstantin-somov,young-woman-asleep,1001_images/young-woman-asleep.jpg
Impressionism,childe-hassam,spring-aka-the-artist-s-sister,1001_images/spring-aka-the-artist-s-sister.jpg
Expressionism,lynd-ward,not-detected-272514,1001_images/not-detected-272514.jpg
Post_Impressionism,paul-cezanne,preparation-for-a-banquet-1890,1001_images/preparation-for-a-banquet-1890.jpg
Realism,ilya-repin,portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin-1903,1001_images/portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin-1903.jpg
Impressionism,mary-cassatt,little-girl-with-cap-sun,1001_images/little-girl-with-cap-sun.jpg
Post_Impressionism,karl-schrag,road-into-the-sanctuary-sanibel,1001_images/road-into-the-sanctuary-sanibel.jpg
Impressionism,joaquã­n-sorolla,chumberas-study,1001_images/chumberas-study.jpg
Impressionism,childe-hassam,the-lion-gardiner-house-east-hampton,1001_images/the-lion-gardiner-house-east-hampton.jpg
Expressionism,m.c.-escher,mumified-priests-in-gangi,1001_images/mumified-priests-in-gangi.jpg
Impressionism,henri-edmond-cross,peasant-woman-stretched-out-on-the-grass,1001_images/peasant-woman-stretched-out-on-the-grass.jpg
Abstract_Expressionism,hassel-smith,the-houston-scene-1959,1001_images/the-houston-scene-1959.jpg
Realism,john-singer-sargent,mrs-gardner-in-white-1922,1001_images/mrs-gardner-in-white-1922.jpg
Impressionism,pierre-auguste-renoir,mediteranean-landscape,1001_images/mediteranean-landscape.jpg
Romanticism,gustave-dore,a-famine-in-samaria,1001_images/a-famine-in-samaria.jpg
Art_Nouveau_Modern,koloman-moser,figure-study-of-tristan-1,1001_images/figure-study-of-tristan-1.jpg
Impressionism,arkhip-kuindzhi,moonlight-in-a-forest-winter,1001_images/moonlight-in-a-forest-winter.jpg
Baroque,frans-hals,shrovetide-revellers-the-merry-company,1001_images/shrovetide-revellers-the-merry-company.jpg
Impressionism,lucia-demetriade-balacescu,promenad-prin-ia-i,1001_images/promenad-prin-ia-i.jpg
Impressionism,pierre-auguste-renoir,jeanne-durand-ruel-1876,1001_images/jeanne-durand-ruel-1876.jpg
Rococo,louise-elisabeth-vigee-le-brun,self-portrait-with-her-daughter-julie-1786,1001_images/self-portrait-with-her-daughter-julie-1786.jpg
Baroque,frans-hals,fisher-girl-1632,1001_images/fisher-girl-1632.jpg
Impressionism,ilya-mashkov,bakhchisaray-1925,1001_images/bakhchisaray-1925.jpg
Expressionism,henri-matisse,purple-robe-and-anemones-1937,1001_images/purple-robe-and-anemones-1937.jpg
Symbolism,mstislav-dobuzhinsky,a-doll-1905,1001_images/a-doll-1905.jpg
Cubism,pyotr-konchalovsky,vessels-on-the-red-tablecloth-1916,1001_images/vessels-on-the-red-tablecloth-1916.jpg
Color_Field_Painting,ellsworth-kelly,white-and-black-1951,1001_images/white-and-black-1951.jpg
Naive_Art_Primitivism,kateryna-bilokur,self-portrait-1955,1001_images/self-portrait-1955.jpg
Cubism,fernand-leger,machine-elements-1920,1001_images/machine-elements-1920.jpg
Color_Field_Painting,helen-frankenthaler,cameo-1980,1001_images/cameo-1980.jpg
Baroque,adriaen-van-de-velde,a-classical-landscape-1671,1001_images/a-classical-landscape-1671.jpg
Expressionism,balthus,nude-with-a-silk-scarf,1001_images/nude-with-a-silk-scarf.jpg
Impressionism,edgar-degas,dancers-resting-1879,1001_images/dancers-resting-1879.jpg
Abstract_Expressionism,morris-graves,machine-age-noise-1957,1001_images/machine-age-noise-1957.jpg
Realism,vincent-van-gogh,farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1),1001_images/farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1).jpg
Expressionism,david-bomberg,the-artist-s-wife-and-baby-1937,1001_images/the-artist-s-wife-and-baby-1937.jpg
Post_Impressionism,vincent-van-gogh,path-between-pine-trees-1889,1001_images/path-between-pine-trees-1889.jpg
Realism,volodymyr-orlovsky,shallow,1001_images/shallow.jpg
Post_Impressionism,vincent-van-gogh,a-steamer-with-several-people-1890(1),1001_images/a-steamer-with-several-people-1890(1).jpg
Naive_Art_Primitivism,henri-rousseau,the-muse-inspiring-the-poet-1909,1001_images/the-muse-inspiring-the-poet-1909.jpg
Expressionism,adolf-fleischmann,harbour-1928,1001_images/harbour-1928.jpg
Impressionism,claude-monet,the-banks-of-the-seine-lavacourt-02,1001_images/the-banks-of-the-seine-lavacourt-02.jpg
Romanticism,orest-kiprensky,portrait-of-young-man,1001_images/portrait-of-young-man.jpg
Impressionism,claude-monet,view-over-vetheuil-1,1001_images/view-over-vetheuil-1.jpg
Symbolism,nicholas-roerich,sword-of-king-gesar,1001_images/sword-of-king-gesar.jpg
Symbolism,konstantin-somov,poets,1001_images/poets.jpg
Realism,vincent-van-gogh,peasant-woman-sowing-with-a-basket-1881,1001_images/peasant-woman-sowing-with-a-basket-1881.jpg
Realism,theodore-rousseau,rocky-valley,1001_images/rocky-valley.jpg
Art_Nouveau_Modern,jan-toorop,arnhem-life-insurance-company,1001_images/arnhem-life-insurance-company.jpg
Art_Nouveau_Modern,raphael-kirchner,love-thoughts-1900-2,1001_images/love-thoughts-1900-2.jpg
Realism,james-tissot,statesmen-no-380-caricature-of-archibald-campbell-tait-archbishop-of-canterbury,1001_images/statesmen-no-380-caricature-of-archibald-campbell-tait-archbishop-of-canterbury.jpg
Symbolism,odilon-redon,landscape-with-eve,1001_images/landscape-with-eve.jpg
Realism,claude-monet,the-garden-of-the-princess-1867,1001_images/the-garden-of-the-princess-1867.jpg
Impressionism,claude-monet,the-pool-seen-from-the-bridge-argenteuil,1001_images/the-pool-seen-from-the-bridge-argenteuil.jpg
Art_Nouveau_Modern,konstantin-korovin,tsar-dadon-military-1909,1001_images/tsar-dadon-military-1909.jpg
Color_Field_Painting,mark-rothko,no-6-yellow-white-blue-over-yellow-on-gray-1954,1001_images/no-6-yellow-white-blue-over-yellow-on-gray-1954.jpg
Baroque,diego-velazquez,the-gardens-of-the-villa-medici-in-rome-1630,1001_images/the-gardens-of-the-villa-medici-in-rome-1630.jpg
Cubism,amadeo-de-souza-cardoso,the-rise-of-green-square-and-the-woman-s-violin-1916,1001_images/the-rise-of-green-square-and-the-woman-s-violin-1916.jpg
Abstract_Expressionism,joan-miro,the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond,1001_images/the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond.jpg
Symbolism,nicholas-roerich,royal-monastery-1932,1001_images/royal-monastery-1932.jpg
Art_Nouveau_Modern,raphael-kirchner,jewellery-1903,1001_images/jewellery-1903.jpg
Symbolism,konstantin-somov,natalia-pavlovna-and-earl-nulin,1001_images/natalia-pavlovna-and-earl-nulin.jpg
Naive_Art_Primitivism,fernando-botero,notre-dame-de-new-york,1001_images/notre-dame-de-new-york.jpg
Rococo,maurice-quentin-de-la-tour,face-of-the-man,1001_images/face-of-the-man.jpg
Early_Renaissance,pisanello,study-of-a-head-1436,1001_images/study-of-a-head-1436.jpg
Post_Impressionism,pyotr-konchalovsky,pine-tree-1920,1001_images/pine-tree-1920.jpg
Impressionism,eugene-boudin,seascape-fishing-boats,1001_images/seascape-fishing-boats.jpg
Realism,vladimir-makovsky,guitar-player-1879,1001_images/guitar-player-1879.jpg
Impressionism,antoine-blanchard,boulevard-de-la-madeleine-9,1001_images/boulevard-de-la-madeleine-9.jpg
Post_Impressionism,maxime-maufra,a-fruitdish,1001_images/a-fruitdish.jpg
Northern_Renaissance,albrecht-durer,tilo-on-the-cantilever-of-a-bastion,1001_images/tilo-on-the-cantilever-of-a-bastion.jpg
Symbolism,kuzma-petrov-vodkin,after-the-battle-1923,1001_images/after-the-battle-1923.jpg
Art_Nouveau_Modern,jacek-malczewski,vision,1001_images/vision.jpg
Art_Nouveau_Modern,sergey-solomko,mermaid-and-faun,1001_images/mermaid-and-faun.jpg
Art_Nouveau_Modern,alexandre-benois,blackamoor-s-chamber-fragment-set-design-1(1),1001_images/blackamoor-s-chamber-fragment-set-design-1(1).jpg
Romanticism,john-william-waterhouse,listen-to-my-sweet-pipings-1911,1001_images/listen-to-my-sweet-pipings-1911.jpg
Impressionism,eugene-boudin,berck-the-beach-at-low-tide-1882,1001_images/berck-the-beach-at-low-tide-1882.jpg
Contemporary_Realism,john-miller,godrevy-lighthouse,1001_images/godrevy-lighthouse.jpg
Symbolism,kuzma-petrov-vodkin,sketch-makeup-fool-to-the-tragedy-of-alexander-pushkin-boris-godunov-1923,1001_images/sketch-makeup-fool-to-the-tragedy-of-alexander-pushkin-boris-godunov-1923.jpg
Mannerism_Late_Renaissance,agnolo-bronzino,deposition-from-the-cross-1565,1001_images/deposition-from-the-cross-1565.jpg
Mannerism_Late_Renaissance,tintoretto,danae-1578,1001_images/danae-1578.jpg
Impressionism,eugene-boudin,empress-eugenie-on-the-beach-at-trouville-1863,1001_images/empress-eugenie-on-the-beach-at-trouville-1863.jpg
Realism,valentin-serov,portrait-of-konstantin-stanislavski-1908,1001_images/portrait-of-konstantin-stanislavski-1908.jpg
Impressionism,alfred-sisley,molesey-weir-at-hampton-court-morning-1874,1001_images/molesey-weir-at-hampton-court-morning-1874.jpg
Art_Nouveau_Modern,edmund-dulac,the-gentleman-in-waiting-the-nightingale,1001_images/the-gentleman-in-waiting-the-nightingale.jpg
Impressionism,childe-hassam,san-pietro-venice,1001_images/san-pietro-venice.jpg
Impressionism,guy-rose,monterey-forest-1919,1001_images/monterey-forest-1919.jpg
Color_Field_Painting,larry-zox,fowey-light-1974,1001_images/fowey-light-1974.jpg
Expressionism,bui-xuan-phai,portrait(1),1001_images/portrait(1).jpg
Baroque,diego-velazquez,queen-mariana-1656,1001_images/queen-mariana-1656.jpg
Romanticism,gustave-dore,the-inferno-canto-6,1001_images/the-inferno-canto-6.jpg
Mannerism_Late_Renaissance,giorgio-vasari,assumption-of-the-virgin-detail,1001_images/assumption-of-the-virgin-detail.jpg
