style,artist,picture
Realism,vasily-vereshchagin,mendicant-dervishes-duvana-holy-fools-1873.jpg
Romanticism,ivan-aivazovsky,sunset-over-the-golden-horn-1866.jpg
Rococo,antoine-watteau,portrait-of-a-gentleman-1720.jpg
Impressionism,john-singer-sargent,a-landscape-study-at-san-vigilio-lake-of-garda.jpg
Minimalism,jiro-yoshihara,white-line-on-black-1968.jpg
Impressionism,giovanni-boldini,red-feather.jpg
Realism,vincent-van-gogh,a-marsh-1881(1).jpg
Realism,pyotr-konchalovsky,autumn-landscape-with-train-1955.jpg
Romanticism,sir-lawrence-alma-tadema,after-the-audience-1879.jpg
Realism,konstantin-makovsky,fair-booths-on-admiralty-square-st-petersburg-1869.jpg
Romanticism,franz-xaver-winterhalter,the-first-of-may-1851.jpg
Ukiyo_e,katsushika-hokusai,orange-orchids.jpg
Romanticism,henry-raeburn,the-allen-brothers.jpg
Impressionism,edgar-degas,race-horses.jpg
Expressionism,helene-schjerfbeck,girl-from-california-1934.jpg
Symbolism,odilon-redon,melancholy-1876.jpg
Impressionism,john-singer-sargent,claude-monet-painting-by-the-edge-of-a-wood-1885.jpg
Impressionism,stefan-popescu,on-the-river-shore.jpg
Impressionism,claude-monet,misty-morning-on-the-seine-sunrise.jpg
Art_Nouveau_Modern,boris-kustodiev,beauty-1918.jpg
Symbolism,gustave-moreau,nu-draft.jpg
Impressionism,victor-borisov-musatov,girl-in-the-sunlight-1897.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,leningrad-fishing-boys-1942.jpg
Abstract_Expressionism,gerhard-richter,mediation.jpg
Romanticism,jan-matejko,sigismund-i-the-old.jpg
Fauvism,milton-avery,reclining-reader-1950.jpg
Impressionism,childe-hassam,july-night.jpg
High_Renaissance,michelangelo,allegorical-figure-1530.jpg
Early_Renaissance,carlo-crivelli,saint-jerome-1477.jpg
Romanticism,william-turner,transept-of-ewenny-priory-glamorganshire.jpg
Romanticism,cornelis-springer,weeshuis-in-enkhuizen.jpg
Color_Field_Painting,gotthard-graubner,caldo-2002.jpg
Abstract_Expressionism,joan-miro,not/detected/227948.jpg
Cubism,andrã©-lhote,l-entr-e-du-bassin-flot-bordeaux-1912.jpg
Realism,vasily-surikov,neapolitan-girl-with-flowers-in-her-hair.jpg
Romanticism,ivan-aivazovsky,the-pier-in-feodosia-1840.jpg
Impressionism,claude-monet,the-village-of-lavacourt.jpg
Ukiyo_e,keisai-eisen,bijin.jpg
Northern_Renaissance,jan-van-hemessen,jesus-summons-matthew-to-leave-the-tax-office.jpg
Minimalism,martin-barre,75-76-d-174x164-1976.jpg
Realism,viktor-vasnetsov,sedge-1880.jpg
Realism,camille-corot,girl-reading-by-the-water.jpg
Art_Nouveau_Modern,nicholas-roerich,the-court-of-prince-vladimir-galitsky-study-of-scene-design-for-prince-igor-1914-3.jpg
Post_Impressionism,abraham-manievich,snow-covered-street.jpg
Realism,james-tissot,partie-carree-1870.jpg
Baroque,adriaen-van-de-venne,princes-maurits-and-frederik-hendrik-of-orange-at-the-valkenburg-horse-fair.jpg
Expressionism,nikolaos-lytras,portrait-of-young-k-m-1914(1).jpg
Post_Impressionism,pyotr-konchalovsky,still-life-vegetables-1916.jpg
Romanticism,ivan-aivazovsky,pushkin-and-countess-raevskaya-by-the-sea-near-gurzuf-and-partenit-1886.jpg
Expressionism,bui-xuan-phai,cheo.jpg
Post_Impressionism,mario-zanini,paisagem-1960.jpg
Naive_Art_Primitivism,olga-rozanova,cabby.jpg
Realism,vasily-surikov,the-head-of-laughting-girl-1890.jpg
Post_Impressionism,maxime-maufra,brittany-a-hamlet-1891.jpg
Cubism,marcel-janco,abstract-construction.jpg
Romanticism,george-frederick-watts,charles-booth(1).jpg
High_Renaissance,raphael,portrait-of-a-man-holding-an-apple-1500.jpg
Impressionism,lovis-corinth,wilhelmine-with-a-ball-1915.jpg
Realism,isaac-levitan,lake-como-1894.jpg
Fauvism,fikret-mualla-saygi,ziyafet.jpg
Realism,vasily-surikov,a-rich-man-and-lazarus-1873.jpg
Impressionism,pierre-auguste-renoir,the-church-at-essoyes.jpg
Abstract_Expressionism,ronnie-landfield,abstract-painting-with-boxes-2-1963.jpg
Post_Impressionism,paul-cezanne,bottom-of-the-ravine.jpg
Naive_Art_Primitivism,kazimir-malevich,vividly-we-took-galich-1914.jpg
Impressionism,john-singer-sargent,carrara-workmen-1911.jpg
Impressionism,pierre-auguste-renoir,girl-with-red-stockings-1886.jpg
Post_Impressionism,vincent-van-gogh,study-for-reclining-female-nude-1887.jpg
Post_Impressionism,edouard-cortes,place-de-la-madeleine-2.jpg
Symbolism,mikhail-vrubel,guido.jpg
Naive_Art_Primitivism,marc-chagall,portrait-of-vava.jpg
Northern_Renaissance,albrecht-durer,the-good-thief.jpg
Realism,boris-kustodiev,church-parade-of-the-finlandsky-guard-regiment-december-12-1905-1906.jpg
Expressionism,amedeo-modigliani,portrait-of-jeanne-hebuterne-in-a-large-hat.jpg
Northern_Renaissance,albrecht-durer,portrait-of-hesse-eobanus.jpg
Naive_Art_Primitivism,pablo-picasso,jacqueline-in-turkish-costume-1955.jpg
Expressionism,yiannis-moralis,not-detected-19.jpg
Realism,eugene-boudin,pond-at-sunset.jpg
Impressionism,edouard-manet,lilac-and-roses-1883.jpg
Romanticism,karl-bodmer,sih-chida-and-mahchsi-karehde-mandan-indians-plate-20-from-volume-2-of-travels-in-the-interior-1844.jpg
Mannerism_Late_Renaissance,sofonisba-anguissola,portrait-of-caterina-micaela-of-spain-1578.jpg
High_Renaissance,cima-da-conegliano,the-marriage-of-bacchus-and-ariadne.jpg
Impressionism,camille-pissarro,garden-of-les-mathurins-1876.jpg
Impressionism,gustave-caillebotte,yerres-the-lawn-in-the-park-seen-from-a-path.jpg
Art_Nouveau_Modern,jan-toorop,cover-for-psyche-by-louis-couperus-1898.jpg
Impressionism,claude-monet,the-japanese-bridge-2-1924.jpg
Baroque,jan-steen,skittle-players-outside-an-inn-1663.jpg
Symbolism,nicholas-roerich,brahmaputra-1932.jpg
Expressionism,pablo-picasso,portrait-of-nude-casagemas-1904.jpg
Cubism,pablo-picasso,seated-woman-1930.jpg
Romanticism,ivan-aivazovsky,smolny-convent-sunseat-1847.jpg
Art_Nouveau_Modern,raphael-kirchner,jewellery-1.jpg
Impressionism,pierre-auguste-renoir,portrait-of-m-and-mme-bernheim-de-villers-1910.jpg
Realism,ilya-repin,portrait-of-vladimir-bekhterev-1913.jpg
Impressionism,antoine-blanchard,boulevard-de-la-madeleine-9.jpg
Realism,vasily-perov,journey-of-the-quarterly-family-on-a-pilgrimage-sketch-1868.jpg
Impressionism,lovis-corinth,homeric-laughter-1909.jpg
Rococo,antoine-pesne,johanna-holstein-gottorp.jpg
Impressionism,childe-hassam,the-mirror-cos-cob-connecticut.jpg
Impressionism,giovanni-boldini,two-white-horses-1886.jpg
Baroque,jacques-stella,louis-ii-de-bourbon-duc-d-enghien.jpg
Baroque,anthony-van-dyck,portrait-of-frederik-hendrik-1632.jpg
Realism,camille-corot,monk-in-white-seated-reading.jpg
Ukiyo_e,utagawa-kuniyoshi,ferryman.jpg
Art_Nouveau_Modern,sergey-solomko,the-girl-with-monkey.jpg
Symbolism,mikhail-nesterov,ascension-1895.jpg
Impressionism,claude-monet,cliffs-at-pourville-morning.jpg
Symbolism,william-blake,illustration-to-milton-s-paradise-lost-1808.jpg
Baroque,rembrandt,seated-saskia-with-a-letter-in-her-left-hand-1635.jpg
Abstract_Expressionism,jack-tworkov,blue-note-1959.jpg
Impressionism,childe-hassam,mrs-hassam-and-her-sister.jpg
Impressionism,childe-hassam,duck-island-from-appledore.jpg
Mannerism_Late_Renaissance,andrea-del-sarto,holy-family-borgherini.jpg
Fauvism,janos-mattis-teutsch,a-landscape-of-brasov-1915.jpg
Impressionism,pierre-auguste-renoir,view-at-guernsey-1883.jpg
Realism,henri-fantin-latour,flowers-1871.jpg
Symbolism,edward-burne-jones,three-female-figures-dancing-and-playing.jpg
Romanticism,john-crome,the-beaters-1810.jpg
Expressionism,margareta-sterian,bride-s-run.jpg
Impressionism,pierre-auguste-renoir,jacques-eugene-spuller-1871.jpg
Mannerism_Late_Renaissance,paolo-veronese,the-family-of-darius-before-alexander.jpg
Color_Field_Painting,paul-feeley,alya-1964.jpg
Symbolism,odilon-redon,on-the-horizon-the-angel-of-certitude-and-in-the-dark-sky-a-questioning-glance-1882.jpg
Pointillism,paul-signac,antibes-evening-1914.jpg
Romanticism,viktor-vasnetsov,descent-into-hell-1904.jpg
Minimalism,rodolfo-arico,untitled-1965-1.jpg
Baroque,bernardo-strozzi,berenice.jpg
Cubism,le-corbusier,taureau-bull-or-beefy-man-xviii-1958.jpg
Impressionism,valentin-serov,portrait-of-konstantin-korovin-1891.jpg
New_Realism,edward-hopper,el-palacio.jpg
Art_Nouveau_Modern,nicholas-roerich,clowns-skula-and-yeroshka-1914.jpg
Romanticism,gustave-dore,people-mourn-over-the-destruction-of-jerusalem.jpg
Fauvism,janos-mattis-teutsch,landscape-1917(1).jpg
Analytical_Cubism,juan-gris,the-watch-the-sherry-bottle-1912.jpg
Impressionism,laszlo-mednyanszky,hildside-at-springtime-little-landscape-1904.jpg
Mannerism_Late_Renaissance,jacopo-pontormo,study-of-a-woman-possibly-maria-salviati.jpg
Cubism,marevna-(marie-vorobieff),peasant-woman-with-chicken-1948.jpg
Rococo,william-hogarth,the-ball.jpg
Early_Renaissance,domenico-ghirlandaio,the-visitation-1491.jpg
Impressionism,joaquã­n-sorolla,valencian-fishwives-1903.jpg
Romanticism,ivan-aivazovsky,arrival-catherine-the-second-to-pheodosiya-1883.jpg
Impressionism,theo-van-rysselberghe,family-in-the-orchard-1890.jpg
Fauvism,henri-matisse,gypsy.jpg
Romanticism,sir-lawrence-alma-tadema,mrs-frank-d-millet-1886.jpg
Mannerism_Late_Renaissance,tintoretto,creation-of-the-animals-1551.jpg
Impressionism,edgar-degas,group-of-dancers-1.jpg
Expressionism,george-bouzianis,woman-looking-over-her-shoulder.jpg
Impressionism,camille-pissarro,the-path-of-basincourt-1884.jpg
Impressionism,claude-monet,morning-on-the-seine-1.jpg
Northern_Renaissance,lucas-cranach-the-elder,paradise-1536.jpg
Post_Impressionism,istvan-ilosvai-varga,forest-scene-with-colt-1940.jpg
Impressionism,claude-monet,frost-near-vetheuil-1880.jpg
Pointillism,camille-pissarro,young-peasant-at-her-toilette-1888.jpg
Impressionism,pierre-auguste-renoir,child-with-punch-doll-1875.jpg
Baroque,diego-velazquez,portrait-of-pedro-de-barberana-y-aparregui-1632.jpg
Rococo,vladimir-borovikovsky,alexander-i.jpg
Romanticism,sir-lawrence-alma-tadema,a-love-missle-1878.jpg
Early_Renaissance,carlo-crivelli,saint-mary-magdalene.jpg
Impressionism,pierre-auguste-renoir,portrait-of-margot-portrait-of-a-model-1877.jpg
Cubism,jean-david,refinery.jpg
Post_Impressionism,vincent-van-gogh,barn-owl-viewed-from-the-side-1887(1).jpg
Realism,m.c.-escher,ravello-and-the-coast-of-amalfi.jpg
Realism,vasily-perov,portrait-of-f-f-rezanov-1868.jpg
Northern_Renaissance,jean-fouquet,preaching-the-first-crusade-at-clermont-1460.jpg
Impressionism,pierre-auguste-renoir,the-luncheon-of-the-boating-party-1881.jpg
Symbolism,felicien-rops,my-aunt-johanna.jpg
Realism,fyodor-bronnikov,servant-of-cardinal-1869.jpg
Romanticism,ivan-aivazovsky,the-bay-of-naples-by-moonlight-1842.jpg
Impressionism,joaquã­n-sorolla,the-alcazat-seville-1908.jpg
Realism,vincent-van-gogh,sower-with-basket-1881.jpg
Impressionism,childe-hassam,view-of-broadway-and-fifth-avenue-1.jpg
Post_Impressionism,henri-de-toulouse-lautrec,woman-pulling-up-her-stockings-1894.jpg
Expressionism,salvador-dali,untitled-scene-in-a-cabaret-in-madrid.jpg
Post_Impressionism,pyotr-konchalovsky,a-square-set-decor-for-opera-carmen-by-georges-bizet-1944.jpg
Naive_Art_Primitivism,boris-kustodiev,from-the-books-of-r-notgaft-bookplate-1912.jpg
Rococo,joshua-reynolds,portrait-of-sir-william-lowther-3rd-bt.jpg
Realism,vasily-vereshchagin,bayonet-charge-hurrah-hurrah-1895.jpg
Realism,boris-kustodiev,portrait-of-a-man-1922.jpg
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-35.jpg
Minimalism,park-seo-bo,ecriture-no-37-75-76-1976.jpg
Pop_Art,robert-silvers,not-detected-275033.jpg
Realism,vincent-van-gogh,sien-nursing-baby-half-figure-1882-1.jpg
Realism,camille-corot,meadow-with-two-large-trees-1870.jpg
Baroque,agostino-carracci,titian-1587.jpg
Romanticism,francisco-goya,the-prisoners-in-chains.jpg
Baroque,hercules-seghers,mountain-valley-with-fenced-fields.jpg
Impressionism,pericles-pantazis,best-friends-forever.jpg
Realism,john-singer-sargent,mrs-ernest-hills-1909.jpg
Expressionism,bela-czobel,muse-1930.jpg
Fauvism,auguste-herbin,portrait-de-jeune-fille-1907.jpg
Realism,salvador-dali,reclining-girl-in-sheep.jpg
Art_Nouveau_Modern,egon-schiele,portrait-of-gerti-schiele-1909.jpg
Expressionism,edvard-munch,the-haymaker-1916.jpg
Impressionism,antoine-blanchard,place-de-la-concorde-2.jpg
Ukiyo_e,hiroshige,shrines-in-snowy-mountains.jpg
Realism,camille-corot,a-road-near-arras-cottages.jpg
Baroque,caravaggio,the-fortune-teller-1599(1).jpg
Romanticism,dante-gabriel-rossetti,the-blessed-damozel-1878.jpg
Abstract_Expressionism,louise-nevelson,night-sail-1983.jpg
Fauvism,henri-matisse,moroccan-caf-1913.jpg
Expressionism,otto-dix,dedicated-to-the-dramatist-frank-wedekind.jpg
Post_Impressionism,vincent-van-gogh,still-life-glass-with-wild-flowers-1890.jpg
Mannerism_Late_Renaissance,tintoretto,the-adoration-of-the-shepherds-1581.jpg
Impressionism,pierre-auguste-renoir,dancer-with-castanettes-1909.jpg
Baroque,aleksey-antropov,portrait-of-general-in-chief-count-william-w-fermor.jpg
Realism,konstantin-korovin,still-life-with-lobster.jpg
Pop_Art,andy-warhol,untitled-beauty-products-1960.jpg
High_Renaissance,correggio,putto-with-hunting-trophy-1519(2).jpg
Realism,thomas-eakins,photograph-1910-25.jpg
Art_Nouveau_Modern,nicholas-roerich,lake-village-1915-1.jpg
High_Renaissance,raphael,madonna-della-tenda.jpg
Cubism,yiannis-tsaroychis,drawing-1926.jpg
Impressionism,boris-kustodiev,moscow-red-square.jpg
Realism,edvard-munch,morning-1884.jpg
Early_Renaissance,sandro-botticelli,adoration-of-the-magi-1476-1.jpg
Romanticism,gustave-dore,the-darkness-at-the-crucifixion.jpg
Abstract_Expressionism,betty-parsons,yield-1975.jpg
Realism,james-tissot,colonel-frederick-gustavus-barnaby.jpg
Art_Nouveau_Modern,nicholas-roerich,sketches-of-costumes-for-tale-of-tsar-saltan-1919.jpg
Baroque,jan-steen,girl-eating-oysters-1660.jpg
Baroque,willem-kalf,still-life-with-chinese-porcelain-bowl-1662.jpg
Realism,ivan-shishkin,last-rays-1865.jpg
Art_Nouveau_Modern,nicholas-roerich,procopius-the-righteous-removes-a-cloud-of-stone-from-the-great-ustyug-1914-1.jpg
Naive_Art_Primitivism,marc-chagall,clarity-to-each-other-1985.jpg
Impressionism,lovis-corinth,in-a-corset-1910.jpg
Impressionism,john-singer-sargent,roman-architecture.jpg
Baroque,rembrandt,christ-preaching-1652.jpg
Realism,ivan-shishkin,among-the-open-valley-1883.jpg
Realism,vincent-van-gogh,three-people-sharing-a-meal-1885.jpg
Impressionism,francis-picabia,the-port-at-martigues.jpg
Early_Renaissance,filippo-lippi,birth-and-naming-st-john-detail-1465.jpg
Expressionism,balthus,the-child-with-pigeons.jpg
Realism,camille-corot,young-girl-with-a-large-cap-on-her-head.jpg
Realism,ilya-repin,portrait-of-actress-lyubov-sazonova-shuvalova-1899.jpg
Realism,constantin-guys,demi-mondaines-1860.jpg
Pop_Art,andy-warhol,chanel.jpg
High_Renaissance,vittore-carpaccio,the-repatriation-of-the-english-ambassadors-1500.jpg
Post_Impressionism,maurice-denis,green-trees-or-the-beeches-of-kerduel.jpg
Romanticism,ivan-aivazovsky,the-landing-to-subashi-1880.jpg
Art_Nouveau_Modern,sergey-solomko,venetian-sketch.jpg
Impressionism,nicolae-darascu,mamut-s-caf-1933.jpg
Realism,thomas-eakins,billy-smith-1898.jpg
Realism,winslow-homer,north-road-bermuda.jpg
Impressionism,claude-monet,isleets-at-port-villez.jpg
Realism,eugene-boudin,fishermen-by-the-water.jpg
Art_Nouveau_Modern,carl-larsson,suzanne-1894(1).jpg
Symbolism,jan-toorop,portrait-of-theo-neuhuys.jpg
Naive_Art_Primitivism,grandma-moses,apple-butter-making-1947(1).jpg
Cubism,juan-gris,pierrot-1921.jpg
Realism,konstantin-korovin,bridge-1880.jpg
Symbolism,nicholas-roerich,himalayas-pink-peaks-1947.jpg
Naive_Art_Primitivism,marc-chagall,the-hebrews-adore-the-golden-calf-1931.jpg
Realism,thomas-eakins,baby-at-play-1876.jpg
Realism,vasily-perov,organ-grinder-1863.jpg
Baroque,canaletto,the-piazzetta-looking-towards-the-torre-dell-orologio.jpg
Impressionism,mary-cassatt,woman-and-child-1888.jpg
Post_Impressionism,gustave-loiseau,the-belon-river.jpg
Color_Field_Painting,ad-reinhardt,untitled-from-the-portfolio-ten-works-x-ten-painters-1964.jpg
Realism,henri-fantin-latour,self-portrait-1858.jpg
Impressionism,alfred-sisley,the-rising-path-1875.jpg
Cubism,otto-gustav-carlsund,framf-r-toalettspegeln.jpg
Color_Field_Painting,sven-lukin,san-diego-1966.jpg
Cubism,diego-rivera,woman-at-a-well-1913.jpg
Impressionism,edgar-degas,the-toilette-after-the-bath.jpg
Expressionism,theo-van-doesburg,burgerman-1910.jpg
Realism,ivan-shishkin,fir-forest.jpg
Expressionism,george-mavroides,sophia-1968.jpg
Symbolism,mstislav-dobuzhinsky,monument-to-peter-the-great-1923.jpg
Art_Nouveau_Modern,nicholas-roerich,rostov-veliky-kremlin.jpg
Naive_Art_Primitivism,henri-rousseau,walking-in-the-parc-des-buttes-chaumont-1909.jpg
Romanticism,john-william-waterhouse,penelope-and-the-suitors-1912.jpg
Realism,frederic-remington,the-broncho-buster-1909.jpg
Abstract_Expressionism,sam-francis,green-ring-1970.jpg
Art_Nouveau_Modern,egon-schiele,self-portrait-1912-1.jpg
Post_Impressionism,pyotr-konchalovsky,willows-1919.jpg
High_Renaissance,michelangelo,the-ancestors-of-christ-rehoboam-abijah-1512.jpg
Minimalism,john-mclaughlin,number-23-1960.jpg
Romanticism,jan-matejko,wladyslaw-herman-1.jpg
Ukiyo_e,kitagawa-utamaro,the-hour-of-the-horse.jpg
Fauvism,august-macke,elisabeth-von-schreibtisch.jpg
Impressionism,claude-monet,rouen-cathedral-the-portal-morning-effect.jpg
Mannerism_Late_Renaissance,titian,rape-of-europe-1562.jpg
Impressionism,john-singer-sargent,pool-in-the-garden-of-la-granja-1912.jpg
Baroque,peter-paul-rubens,allegory-on-emperor-charles-as-ruler-of-vast-realms.jpg
Impressionism,stefan-luchian,village-church.jpg
Naive_Art_Primitivism,kateryna-bilokur,collective-farmer-1949.jpg
Expressionism,emil-nolde,candle-dancers-1912.jpg
Realism,ilya-repin,ukrainian-peasant-1880.jpg
Impressionism,gustave-caillebotte,rising-road.jpg
Post_Impressionism,edouard-vuillard,madame-vuillard-at-table.jpg
Realism,camille-corot,madame-corot-the-artist-s-mother-born-marie-francoise-oberson.jpg
New_Realism,edward-hopper,lighthouse-at-two-lights-1929.jpg
Impressionism,john-singer-sargent,a-hotel-room.jpg
Expressionism,ramon-oviedo,prevencion.jpg
Impressionism,pierre-auguste-renoir,the-lesson.jpg
Minimalism,jorge-martins,pli-contre-pli-1967.jpg
Minimalism,richard-artschwager,logus-blue-logus-1967.jpg
Naive_Art_Primitivism,fernando-botero,the-card-player.jpg
Post_Impressionism,maurice-de-vlaminck,sailboats-at-chatou-1.jpg
Impressionism,alfred-sisley,the-small-meadow-at-by-1881.jpg
Romanticism,francisco-goya,what-a-tailor-can-do-1799.jpg
Baroque,le-nain-brothers,allegory-of-victory.jpg
Abstract_Expressionism,sam-francis,basel-mural-i-1958(2).jpg
Naive_Art_Primitivism,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-20.jpg
Naive_Art_Primitivism,maurice-prendergast,edge-of-the-park.jpg
Impressionism,pierre-auguste-renoir,nude-reclining-on-cushions-1907.jpg
Post_Impressionism,edouard-cortes,view-of-notre-dame.jpg
Post_Impressionism,raoul-dufy,the-port-of-palais-belle-ile-1907.jpg
Naive_Art_Primitivism,diego-rivera,portrait-of-the-young-girl-elenita-carrillo-flores-1952.jpg
Early_Renaissance,leonardo-da-vinci,landscape-drawing-for-santa-maria-della-neve-1473.jpg
Expressionism,marc-chagall,illustration-for-brochure-schwartzbard-1927.jpg
Northern_Renaissance,hans-holbein-the-younger,marginal-illustration-for-erasmus-in-praise-of-folly-1515.jpg
Contemporary_Realism,jamie-wyeth,island-steer-1976.jpg
Realism,winslow-homer,summer-night-1890.jpg
Cubism,jean-david,the-royal-couple-1950.jpg
Realism,vincent-van-gogh,the-houses-on-schenkweg-where-van-gogh-lived-1882.jpg
Realism,fyodor-vasilyev,landscape-with-a-rock-and-stream.jpg
Minimalism,rodolfo-arico,grigio-1996.jpg
Impressionism,eugene-boudin,honfleur-la-jetee.jpg
Impressionism,alfred-sisley,the-seine-view-from-the-quay-de-pont-du-jour-1878.jpg
Color_Field_Painting,helen-frankenthaler,santa-fe-ii-1986.jpg
Art_Nouveau_Modern,koloman-moser,stage-design-for-jeep-from-the-mountain-of-louis-holzberg-stage-2-night.jpg
Rococo,fyodor-rokotov,portrait-of-a-g-bobrinsky-in-his-childhood.jpg
Art_Nouveau_Modern,henri-de-toulouse-lautrec,miss-eglantine-troupe.jpg
Romanticism,karl-bryullov,portrait-of-p-a-chikhachev.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,moth-and-convolvulus-thumbnail-panels.jpg
Post_Impressionism,vincent-van-gogh,the-allotments-at-montmartre-1887.jpg
Art_Nouveau_Modern,felix-vallotton,french-writer-henry-gauthier-villars-aka-willy-1859-1931-by-f-lix-valloton-1865-1925-1896.jpg
Early_Renaissance,andrea-del-verrocchio,tomb-of-giovanni-and-pietro-de-medici-1472.jpg
Realism,ivan-shishkin,forest-hut-1892.jpg
Rococo,joshua-reynolds,charles-lennox-3rd-duke-of-richmond-and-lennox-1758.jpg
Post_Impressionism,ding-yanyong,glass-gold-fish-and-bird-1970.jpg
Realism,nikolaos-gyzis,artemis-gyzi-1880.jpg
Realism,john-singer-sargent,landscape-at-broadway-1885.jpg
Impressionism,claude-monet,the-sea-seen-from-the-cliffs-of-fecamp.jpg
Impressionism,claude-monet,the-siene-near-vernon.jpg
Baroque,willem-kalf,still-life-with-a-shell.jpg
Impressionism,lovis-corinth,red-and-yellow-tulips-1918.jpg
Cubism,henri-laurens,autumn-1948.jpg
Expressionism,lovis-corinth,cowshed-1912.jpg
Baroque,diego-velazquez,queen-mariana-1657.jpg
Realism,john-singer-sargent,mrs-knowles-and-her-children-1902.jpg
Northern_Renaissance,albrecht-durer,venus-on-a-dolphin.jpg
Romanticism,william-shayer,looking-out-to-sea-1846.jpg
Realism,theodor-severin-kittelsen,far-til-marken(2).jpg
Art_Nouveau_Modern,raphael-kirchner,girls-with-olive-green-surrounds-1901-10.jpg
Impressionism,matej-sternen,na-trgu.jpg
Impressionism,theo-van-rysselberghe,portrait-of-a-young-girl-in-red.jpg
Realism,john-singer-sargent,portrait-of-daniel-j-nolan-1917.jpg
Expressionism,martiros-saryan,construction-of-bridge-1933.jpg
Realism,vladimir-makovsky,old-man-with-a-pipe-1881.jpg
Impressionism,claude-monet,the-rue-montorgueil-paris.jpg
Post_Impressionism,victor-pasmore,the-quiet-river-the-thames-at-chiswick-1943(1).jpg
Mannerism_Late_Renaissance,tintoretto,portrait-of-a-senator.jpg
Symbolism,konstantin-somov,in-the-park-of-versailles-1.jpg
Pop_Art,aldo-mondino,settembre.jpg
Art_Nouveau_Modern,raphael-kirchner,maid-of-athens-1900-1.jpg
Impressionism,edgar-degas,ballerinas-adjusting-their-dresses.jpg
Realism,john-singer-sargent,mrs-thomas-edward-vickers.jpg
Minimalism,brice-marden,au-centre-1969.jpg
Expressionism,david-alfaro-siqueiros,hannibal.jpg
Post_Impressionism,david-burliuk,a-house-in-the-steppe-1908.jpg
Abstract_Expressionism,mark-rothko,untitled-14b.jpg
Expressionism,lucian-freud,solicitors-head.jpg
Art_Nouveau_Modern,nicholas-roerich,the-saviour-over-the-door-1913.jpg
Expressionism,rafael-zabaleta,seated-boy-1.jpg
Realism,henri-matisse,still-life-with-books-and-candle-1890.jpg
Mannerism_Late_Renaissance,titian,caricature-of-the-laoc-on-group-1545.jpg
Realism,ilya-mashkov,the-head-of-laocoon-1900.jpg
Symbolism,odilon-redon,madness-1882.jpg
Romanticism,edward-burne-jones,the-sleaping-beauty-1890.jpg
Minimalism,brice-marden,to-corfu-1976.jpg
Impressionism,walter-sickert,cafe-of-the-courts-dieppe.jpg
Expressionism,lucian-freud,boy-s-head.jpg
Impressionism,childe-hassam,in-the-garden-at-villers-le-bel.jpg
High_Renaissance,lorenzo-lotto,st-christopher-1531.jpg
Art_Nouveau_Modern,nicholas-roerich,idols-pagan-rus-1910.jpg
Symbolism,jacek-malczewski,vicious-circle-1897.jpg
Impressionism,antoine-blanchard,porte-st-denis-winter.jpg
Post_Impressionism,henri-martin,view-of-labastide-in-gray-weather.jpg
Romanticism,francesco-hayez,badende-1832.jpg
Art_Nouveau_Modern,zinaida-serebriakova,portrait-of-e-m-eygelya-1909.jpg
Early_Renaissance,carlo-crivelli,piet-1.jpg
Realism,alexey-venetsianov,portrait-of-the-state-chancellor-of-the-internal-affairs-prince-victor-pavlovich-kochubey-in-1834.jpg
Realism,theodore-rousseau,the-vicinities-of-saint-flour.jpg
Impressionism,augustus-john,merikli-1902.jpg
Expressionism,amedeo-modigliani,reclining-nude-on-a-blue-cushion-red-nude.jpg
Impressionism,eugene-boudin,antwerp-boats-on-the-river-escaut-1.jpg
Impressionism,pierre-auguste-renoir,nude-reclining-on-the-grass-1890.jpg
Cubism,gosta-adrian-nilsson,blue-head-1951.jpg
Naive_Art_Primitivism,boris-kustodiev,poster-of-the-play-flea-1926.jpg
Northern_Renaissance,hans-memling,portrait-of-jacques-of-savoy-1470.jpg
Realism,thomas-eakins,legs-of-a-seated-model.jpg
Impressionism,francis-picabia,the-martigues-1.jpg
Realism,vasily-perov,scene-on-a-grave-1859.jpg
Early_Renaissance,giovanni-bellini,dead-christ-supported-by-two-angels.jpg
Impressionism,alfred-sisley,seine-at-bougival-1873.jpg
High_Renaissance,correggio,departure-of-christ-from-mary-with-mary-and-martha-the-sisters-of-lazarus-1518.jpg
Romanticism,william-turner,glacier-and-source-of-the-arveron-going-up-to-the-mer-de-glace.jpg
Realism,ivan-shishkin,ferns-1886.jpg
Early_Renaissance,domenico-ghirlandaio,confirmation-of-the-rule-1485.jpg
High_Renaissance,luca-signorelli,st-augustine-altarpiece-right-wing.jpg
High_Renaissance,leonardo-da-vinci,studies-of-the-arm-showing-the-movements-made-by-the-biceps.jpg
Art_Nouveau_Modern,nicholas-roerich,castle-at-night-1912.jpg
Post_Impressionism,paul-cezanne,farm-in-normandy-summer-1882.jpg
Rococo,francois-boucher,venus-and-cupid-1752.jpg
Rococo,william-hogarth,times-of-the-day-noon-1738.jpg
Romanticism,karl-bodmer,summerhouse-of-wahpeton-1832.jpg
Art_Nouveau_Modern,zinaida-serebriakova,portrait-of-boris-serebryakov-1913.jpg
