style,artist,picture,path
Northern_Renaissance,jan-van-eyck,the-ghent-altarpiece-1432-1,downloaded_images/the-ghent-altarpiece-1432-1.jpg
Naive_Art_Primitivism,marc-chagall,moses-and-his-brother-come-to-pharaoh-and-claim-the-freedom-for-the-people-of-israel-exodus-v-1,downloaded_images/moses-and-his-brother-come-to-pharaoh-and-claim-the-freedom-for-the-people-of-israel-exodus-v-1.jpg
Impressionism,leon-dabo,on-the-hillside,downloaded_images/on-the-hillside.jpg
High_Renaissance,titian,cupid-with-the-wheel-of-fortune,downloaded_images/cupid-with-the-wheel-of-fortune.jpg
Impressionism,mary-cassatt,clissa-turned-left-with-her-hand-to-her-ear-1895,downloaded_images/clissa-turned-left-with-her-hand-to-her-ear-1895.jpg
Northern_Renaissance,hugo-van-der-goes,the-adoration-of-the-kings-monforte-altar,downloaded_images/the-adoration-of-the-kings-monforte-altar.jpg
Post_Impressionism,moise-kisling,not-identified-22,downloaded_images/not-identified-22.jpg
Impressionism,antoine-blanchard,les-grands-boulevards,downloaded_images/les-grands-boulevards.jpg
Rococo,joshua-reynolds,portrait-of-mrs-abington-british-actress-1773,downloaded_images/portrait-of-mrs-abington-british-actress-1773.jpg
Post_Impressionism,paul-gauguin,grape-harvest-at-arles-1888,downloaded_images/grape-harvest-at-arles-1888.jpg
Realism,ilya-repin,seamstress-1882,downloaded_images/seamstress-1882.jpg
Baroque,anthony-van-dyck,portrait-of-susanna-fourment-and-her-daughter-1620,downloaded_images/portrait-of-susanna-fourment-and-her-daughter-1620.jpg
Impressionism,pierre-auguste-renoir,seated-bather-1,downloaded_images/seated-bather-1.jpg
Abstract_Expressionism,sam-francis,2-impressions-swatch-1992,downloaded_images/2-impressions-swatch-1992.jpg
Realism,anders-zorn,hins-anders-1904,downloaded_images/hins-anders-1904.jpg
Impressionism,claude-monet,landscape-with-thunderstorm,downloaded_images/landscape-with-thunderstorm.jpg
Symbolism,pablo-picasso,evocation-the-burial-of-casagemas-1901,downloaded_images/evocation-the-burial-of-casagemas-1901.jpg
Cubism,kazimir-malevich,praying-woman-1912,downloaded_images/praying-woman-1912.jpg
Art_Nouveau_Modern,frantisek-kupka,boudoir-scene-1903,downloaded_images/boudoir-scene-1903.jpg
Post_Impressionism,theo-van-doesburg,dunes-and-sea,downloaded_images/dunes-and-sea.jpg
Realism,fyodor-vasilyev,cumulus-1871,downloaded_images/cumulus-1871.jpg
Fauvism,mary-fedden,lunch-in-the-port-1964,downloaded_images/lunch-in-the-port-1964.jpg
Baroque,adriaen-van-ostade,lawyer-in-his-study,downloaded_images/lawyer-in-his-study.jpg
Romanticism,alexey-venetsianov,portrait-of-m-a-venetsianova,downloaded_images/portrait-of-m-a-venetsianova.jpg
Action_painting,jackson-pollock,one-number-31-1950,downloaded_images/one-number-31-1950.jpg
Expressionism,marevna-(marie-vorobieff),portrait-of-girl,downloaded_images/portrait-of-girl.jpg
Realism,john-singer-sargent,helen-sears-1895,downloaded_images/helen-sears-1895.jpg
Abstract_Expressionism,richard-pousette-dart,inbalance-of-time-1992,downloaded_images/inbalance-of-time-1992.jpg
Early_Renaissance,luca-signorelli,crucifixion-of-st-sepulchre,downloaded_images/crucifixion-of-st-sepulchre.jpg
Cubism,andrã©-lhote,l-entr-e-du-bassin-flot-bordeaux-1912,downloaded_images/l-entr-e-du-bassin-flot-bordeaux-1912.jpg
Post_Impressionism,georges-seurat,the-stone-breakers-1883,downloaded_images/the-stone-breakers-1883.jpg
Realism,vladimir-makovsky,summer-1896,downloaded_images/summer-1896.jpg
Impressionism,camille-pissarro,poplars-afternoon-in-eragny-1899,downloaded_images/poplars-afternoon-in-eragny-1899.jpg
Early_Renaissance,piero-della-francesca,triumph-of-battista-sforza,downloaded_images/triumph-of-battista-sforza.jpg
Pop_Art,r.-b.-kitaj,the-ohio-gang,downloaded_images/the-ohio-gang.jpg
Northern_Renaissance,albrecht-durer,the-holy-kinship-and-two-musical-angels,downloaded_images/the-holy-kinship-and-two-musical-angels.jpg
Rococo,dmitry-levitzky,portrait-of-anna-davia-d-avia-bernucci-1782,downloaded_images/portrait-of-anna-davia-d-avia-bernucci-1782.jpg
Impressionism,joaquã­n-sorolla,trafficking-in-human-beings-1894,downloaded_images/trafficking-in-human-beings-1894.jpg
Romanticism,jan-matejko,augustus-ii-the-strong-1,downloaded_images/augustus-ii-the-strong-1.jpg
Baroque,paul-bril,landscape-with-stag-hunt-1595,downloaded_images/landscape-with-stag-hunt-1595.jpg
Impressionism,edouard-manet,flowers-in-a-crystal-vase,downloaded_images/flowers-in-a-crystal-vase.jpg
Rococo,canaletto,the-bucintoro-venice-1747,downloaded_images/the-bucintoro-venice-1747.jpg
Post_Impressionism,vincent-van-gogh,fortifications-of-paris-with-houses-1887(1),downloaded_images/fortifications-of-paris-with-houses-1887(1).jpg
Romanticism,william-turner,archway-with-trees-by-the-sea,downloaded_images/archway-with-trees-by-the-sea.jpg
Realism,winslow-homer,storm-bahamas,downloaded_images/storm-bahamas.jpg
Color_Field_Painting,ellsworth-kelly,rectangle-from-the-series-line-form-color-1951,downloaded_images/rectangle-from-the-series-line-form-color-1951.jpg
Post_Impressionism,irma-stern,the-initiate-1935,downloaded_images/the-initiate-1935.jpg
Symbolism,james-tissot,jesus-goes-up-alone-onto-a-mountain-to-pray-1894,downloaded_images/jesus-goes-up-alone-onto-a-mountain-to-pray-1894.jpg
Early_Renaissance,andrea-del-castagno,queen-esther,downloaded_images/queen-esther.jpg
Realism,vasily-surikov,florence-1884,downloaded_images/florence-1884.jpg
Romanticism,ivan-aivazovsky,the-bay-of-naples-by-moonlight-1842,downloaded_images/the-bay-of-naples-by-moonlight-1842.jpg
Impressionism,eugene-boudin,rotterdam-le-pont-de-bourse-1876,downloaded_images/rotterdam-le-pont-de-bourse-1876.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,petersburg-the-summer-garden-in-winter-1902,downloaded_images/petersburg-the-summer-garden-in-winter-1902.jpg
Expressionism,ossip-zadkine,daphne,downloaded_images/daphne.jpg
Symbolism,konstantin-somov,frontispiece-to-the-book-of-poems-v-ivanov-cor-ardens,downloaded_images/frontispiece-to-the-book-of-poems-v-ivanov-cor-ardens.jpg
Realism,theodor-severin-kittelsen,asbjoern-sigurdssons-drap-paa-tore-sel-01,downloaded_images/asbjoern-sigurdssons-drap-paa-tore-sel-01.jpg
Expressionism,ernst-ludwig-kirchner,artist-begging-for-applause,downloaded_images/artist-begging-for-applause.jpg
Realism,vasily-surikov,naples-1884,downloaded_images/naples-1884.jpg
Romanticism,george-stubbs,melbourne-and-milbanke-families,downloaded_images/melbourne-and-milbanke-families.jpg
Realism,theodore-rousseau,view-of-the-belfry-of-orleans,downloaded_images/view-of-the-belfry-of-orleans.jpg
Fauvism,janos-mattis-teutsch,a-landscape-of-brasov-1915,downloaded_images/a-landscape-of-brasov-1915.jpg
High_Renaissance,michelangelo,studies-of-grotesques-1530,downloaded_images/studies-of-grotesques-1530.jpg
Expressionism,corneliu-baba,fellow-citizens-1974,downloaded_images/fellow-citizens-1974.jpg
Impressionism,julian-alden-weir,the-road-to-no-where-1889,downloaded_images/the-road-to-no-where-1889.jpg
Realism,anders-zorn,ernest-cassel-1886,downloaded_images/ernest-cassel-1886.jpg
Realism,ivan-kramskoy,portrait-of-princess-catherine-alekseevny-vasilchikova-1867,downloaded_images/portrait-of-princess-catherine-alekseevny-vasilchikova-1867.jpg
Romanticism,louis-janmot,po-me-de-l-me-4-le-printemps,downloaded_images/po-me-de-l-me-4-le-printemps.jpg
Romanticism,sir-lawrence-alma-tadema,roman-family,downloaded_images/roman-family.jpg
Romanticism,gustave-dore,don-quixote-2,downloaded_images/don-quixote-2.jpg
Pop_Art,andy-warhol,ingrid-bergman-as-herself-1,downloaded_images/ingrid-bergman-as-herself-1.jpg
Romanticism,john-everett-millais,st-bartholemew-s-day,downloaded_images/st-bartholemew-s-day.jpg
Realism,anders-zorn,coquelin-cadet-1889,downloaded_images/coquelin-cadet-1889.jpg
Northern_Renaissance,hans-baldung,adoration-of-the-magi-1507,downloaded_images/adoration-of-the-magi-1507.jpg
Realism,vincent-van-gogh,three-people-sharing-a-meal-1885,downloaded_images/three-people-sharing-a-meal-1885.jpg
Rococo,jean-honore-fragonard,the-warrior,downloaded_images/the-warrior.jpg
Realism,john-singer-sargent,a-window-in-the-vatican-1906,downloaded_images/a-window-in-the-vatican-1906.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,daughter-of-cairo,downloaded_images/daughter-of-cairo.jpg
Realism,ivan-shishkin,in-sestroretsk-1886,downloaded_images/in-sestroretsk-1886.jpg
Impressionism,claude-monet,vetheuil-the-church-in-winter,downloaded_images/vetheuil-the-church-in-winter.jpg
Contemporary_Realism,jamie-wyeth,obelisk-1976,downloaded_images/obelisk-1976.jpg
Impressionism,paul-signac,the-look-at-montauban-in-rain,downloaded_images/the-look-at-montauban-in-rain.jpg
Contemporary_Realism,jamie-wyeth,mischief-night-1986,downloaded_images/mischief-night-1986.jpg
Abstract_Expressionism,hans-hofmann,equinox-1958,downloaded_images/equinox-1958.jpg
Northern_Renaissance,albrecht-durer,the-holy-family-with-joachim-and-saint-ann,downloaded_images/the-holy-family-with-joachim-and-saint-ann.jpg
Cubism,tarsila-do-amaral,a-gare,downloaded_images/a-gare.jpg
Romanticism,jan-matejko,tadeusz-stryjeriski,downloaded_images/tadeusz-stryjeriski.jpg
Impressionism,camille-pissarro,the-port-of-dieppe-the-dunquesne-and-berrigny-basins-high-tide-sunny-afternoon-1902,downloaded_images/the-port-of-dieppe-the-dunquesne-and-berrigny-basins-high-tide-sunny-afternoon-1902.jpg
Expressionism,egon-schiele,the-green-stocking-1914,downloaded_images/the-green-stocking-1914.jpg
Post_Impressionism,edouard-cortes,in-three-fourths-1,downloaded_images/in-three-fourths-1.jpg
Baroque,rembrandt,portrait-of-a-young-man-1663,downloaded_images/portrait-of-a-young-man-1663.jpg
Impressionism,ilya-mashkov,coast-of-the-crimea,downloaded_images/coast-of-the-crimea.jpg
Northern_Renaissance,hans-memling,the-martyrdom-of-st-ursula-s-companions-and-the-martyrdom-of-st-ursula-from-the-shrine-of-st-1489,downloaded_images/the-martyrdom-of-st-ursula-s-companions-and-the-martyrdom-of-st-ursula-from-the-shrine-of-st-1489.jpg
Impressionism,pierre-auguste-renoir,young-girl-in-the-garden-at-mezy-1891,downloaded_images/young-girl-in-the-garden-at-mezy-1891.jpg
Post_Impressionism,ferdynand-ruszczyc,ostatnie-niegi-1899,downloaded_images/ostatnie-niegi-1899.jpg
Baroque,jan-steen,marriage-contract,downloaded_images/marriage-contract.jpg
Romanticism,gustave-dore,the-slothful,downloaded_images/the-slothful.jpg
Art_Nouveau_Modern,alphonse-mucha,novem,downloaded_images/novem.jpg
Minimalism,paolo-scheggi,trasposizione-grafica-1967,downloaded_images/trasposizione-grafica-1967.jpg
Expressionism,martiros-saryan,landscape-with-mountains-surb-khach-rocks-gohtan-1914,downloaded_images/landscape-with-mountains-surb-khach-rocks-gohtan-1914.jpg
Post_Impressionism,paul-cezanne,tall-trees-at-the-jas-de-bouffan-1887,downloaded_images/tall-trees-at-the-jas-de-bouffan-1887.jpg
Rococo,fyodor-rokotov,portrait-of-count-i-g-orlov,downloaded_images/portrait-of-count-i-g-orlov.jpg
Impressionism,victor-borisov-musatov,boy-in-the-garden-1898,downloaded_images/boy-in-the-garden-1898.jpg
Art_Nouveau_Modern,edmund-dulac,where-i-made-one-the-rubaiyat-of-omar-khayyam,downloaded_images/where-i-made-one-the-rubaiyat-of-omar-khayyam.jpg
Realism,salvador-dali,the-kings-sword,downloaded_images/the-kings-sword.jpg
Impressionism,armand-guillaumin,le-r-servoir-poitiers-1910,downloaded_images/le-r-servoir-poitiers-1910.jpg
Baroque,bartolome-esteban-murillo,virgin-and-child-1650,downloaded_images/virgin-and-child-1650.jpg
Impressionism,pierre-auguste-renoir,portrait-of-the-countess-pourtales-1877,downloaded_images/portrait-of-the-countess-pourtales-1877.jpg
Abstract_Expressionism,bradley-walker-tomlin,number-15-1953,downloaded_images/number-15-1953.jpg
Baroque,rembrandt,a-beggar-warming-his-hands-over-a-chafing-dish-1630,downloaded_images/a-beggar-warming-his-hands-over-a-chafing-dish-1630.jpg
Northern_Renaissance,hieronymus-bosch,the-garden-of-earthly-delights-1516-17,downloaded_images/the-garden-of-earthly-delights-1516-17.jpg
Post_Impressionism,pierre-bonnard,landscape-sunset-1912,downloaded_images/landscape-sunset-1912.jpg
Symbolism,nicholas-roerich,himalayas-varicoloured-snows-1937,downloaded_images/himalayas-varicoloured-snows-1937.jpg
Impressionism,marie-bracquemond,the-artist-s-son-and-sister-in-the-garden-at-sevres-1890,downloaded_images/the-artist-s-son-and-sister-in-the-garden-at-sevres-1890.jpg
Impressionism,claude-monet,rouen-cathedral-magic-in-blue,downloaded_images/rouen-cathedral-magic-in-blue.jpg
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-26,downloaded_images/the-year-s-at-the-spring-1920-26.jpg
Baroque,sebastien-bourdon,burning-bush,downloaded_images/burning-bush.jpg
Symbolism,nicholas-roerich,at-midnight-light-of-the-shambhala-1940,downloaded_images/at-midnight-light-of-the-shambhala-1940.jpg
Rococo,jean-honore-fragonard,girl-with-a-marmot-1790,downloaded_images/girl-with-a-marmot-1790.jpg
Post_Impressionism,irma-stern,still-life-with-anthuriums-and-fruit-1961,downloaded_images/still-life-with-anthuriums-and-fruit-1961.jpg
Realism,vincent-van-gogh,woman-by-a-hearth-1885-1,downloaded_images/woman-by-a-hearth-1885-1.jpg
Impressionism,lovis-corinth,the-walchensee-on-saint-john-s-eve-1920,downloaded_images/the-walchensee-on-saint-john-s-eve-1920.jpg
Northern_Renaissance,albrecht-durer,venus-on-a-dolphin,downloaded_images/venus-on-a-dolphin.jpg
Color_Field_Painting,edward-corbett,washington-d-c-december-1964-10-i-1964,downloaded_images/washington-d-c-december-1964-10-i-1964.jpg
Post_Impressionism,anna-ostroumova-lebedeva,amsterdam-the-old-warehouses-1913,downloaded_images/amsterdam-the-old-warehouses-1913.jpg
Baroque,peter-paul-rubens,the-council-of-the-gods-1624,downloaded_images/the-council-of-the-gods-1624.jpg
Minimalism,paul-brach,the-negative-way-8-1864,downloaded_images/the-negative-way-8-1864.jpg
Post_Impressionism,constantine-maleas,landscape-of-attica,downloaded_images/landscape-of-attica.jpg
Baroque,rembrandt,the-little-polander-1631,downloaded_images/the-little-polander-1631.jpg
Impressionism,marie-bracquemond,study-for-the-lady-in-white-drawing,downloaded_images/study-for-the-lady-in-white-drawing.jpg
Romanticism,gustave-dore,the-rebuilding-of-the-temple-is-begun,downloaded_images/the-rebuilding-of-the-temple-is-begun.jpg
Baroque,pieter-de-hooch,couple-with-parrot-1668,downloaded_images/couple-with-parrot-1668.jpg
Pop_Art,george-segal,three-figures-and-four-benches-1979,downloaded_images/three-figures-and-four-benches-1979.jpg
Expressionism,edvard-munch,kiss-1897,downloaded_images/kiss-1897.jpg
Contemporary_Realism,jamie-wyeth,lighthouse-1993,downloaded_images/lighthouse-1993.jpg
Impressionism,joaquã­n-sorolla,on-the-beach-at-valencia-1916,downloaded_images/on-the-beach-at-valencia-1916.jpg
Post_Impressionism,vincent-van-gogh,plain-near-auvers-1890,downloaded_images/plain-near-auvers-1890.jpg
Realism,konstantinos-volanakis,bay-with-boats,downloaded_images/bay-with-boats.jpg
Northern_Renaissance,jan-van-eyck,portrait-of-baudouin-de-lannoy-1435,downloaded_images/portrait-of-baudouin-de-lannoy-1435.jpg
Realism,john-everett-millais,john-ruskin,downloaded_images/john-ruskin.jpg
Naive_Art_Primitivism,marc-chagall,a-green-tree-with-lovers-1980,downloaded_images/a-green-tree-with-lovers-1980.jpg
Contemporary_Realism,fairfield-porter,penobscot-bay-with-yellow-field-1968,downloaded_images/penobscot-bay-with-yellow-field-1968.jpg
Pop_Art,gianfranco-baruchello,cavali-docili-resi-noncuranti-1977,downloaded_images/cavali-docili-resi-noncuranti-1977.jpg
Realism,vasily-perov,organ-grinder-in-paris-1864,downloaded_images/organ-grinder-in-paris-1864.jpg
Impressionism,constantin-artachino,turk-1,downloaded_images/turk-1.jpg
Rococo,maurice-quentin-de-la-tour,preparation-to-the-portrait-of-voltaire-1,downloaded_images/preparation-to-the-portrait-of-voltaire-1.jpg
Romanticism,karl-bodmer,horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843,downloaded_images/horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843.jpg
Romanticism,konstantin-makovsky,woman-with-rake,downloaded_images/woman-with-rake.jpg
Pointillism,camille-pissarro,setting-sun-and-fog-eragny-1891,downloaded_images/setting-sun-and-fog-eragny-1891.jpg
Post_Impressionism,vincent-van-gogh,portrait-of-armand-roulin-1888-1,downloaded_images/portrait-of-armand-roulin-1888-1.jpg
Cubism,pablo-picasso,pedestal-glasses-cups-mandolin-1911,downloaded_images/pedestal-glasses-cups-mandolin-1911.jpg
Post_Impressionism,gwen-john,girl-with-a-blue-scarf,downloaded_images/girl-with-a-blue-scarf.jpg
Impressionism,berthe-morisot,the-reclining-shepherdess,downloaded_images/the-reclining-shepherdess.jpg
Impressionism,gregoire-boonzaier,bo-kaap-1951,downloaded_images/bo-kaap-1951.jpg
Art_Nouveau_Modern,sergey-solomko,on-the-way-to-victory,downloaded_images/on-the-way-to-victory.jpg
Post_Impressionism,augustus-john,the-girl-on-the-cliff-1936,downloaded_images/the-girl-on-the-cliff-1936.jpg
Impressionism,claude-monet,landscape-on-the-ile-saint-martin,downloaded_images/landscape-on-the-ile-saint-martin.jpg
Art_Nouveau_Modern,boris-kustodiev,coachman-at-traktir-1920,downloaded_images/coachman-at-traktir-1920.jpg
Baroque,aleksey-antropov,lord-god-safaof,downloaded_images/lord-god-safaof.jpg
Post_Impressionism,vincent-van-gogh,olive-picking-1889-1,downloaded_images/olive-picking-1889-1.jpg
Symbolism,konstantin-somov,young-woman-asleep,downloaded_images/young-woman-asleep.jpg
Impressionism,childe-hassam,spring-aka-the-artist-s-sister,downloaded_images/spring-aka-the-artist-s-sister.jpg
Expressionism,lynd-ward,not-detected-272514,downloaded_images/not-detected-272514.jpg
Post_Impressionism,paul-cezanne,preparation-for-a-banquet-1890,downloaded_images/preparation-for-a-banquet-1890.jpg
Realism,ilya-repin,portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin-1903,downloaded_images/portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin-1903.jpg
Impressionism,mary-cassatt,little-girl-with-cap-sun,downloaded_images/little-girl-with-cap-sun.jpg
Post_Impressionism,karl-schrag,road-into-the-sanctuary-sanibel,downloaded_images/road-into-the-sanctuary-sanibel.jpg
Impressionism,joaquã­n-sorolla,chumberas-study,downloaded_images/chumberas-study.jpg
Impressionism,childe-hassam,the-lion-gardiner-house-east-hampton,downloaded_images/the-lion-gardiner-house-east-hampton.jpg
Expressionism,m.c.-escher,mumified-priests-in-gangi,downloaded_images/mumified-priests-in-gangi.jpg
Impressionism,henri-edmond-cross,peasant-woman-stretched-out-on-the-grass,downloaded_images/peasant-woman-stretched-out-on-the-grass.jpg
Abstract_Expressionism,hassel-smith,the-houston-scene-1959,downloaded_images/the-houston-scene-1959.jpg
Realism,john-singer-sargent,mrs-gardner-in-white-1922,downloaded_images/mrs-gardner-in-white-1922.jpg
Impressionism,pierre-auguste-renoir,mediteranean-landscape,downloaded_images/mediteranean-landscape.jpg
Romanticism,gustave-dore,a-famine-in-samaria,downloaded_images/a-famine-in-samaria.jpg
Art_Nouveau_Modern,koloman-moser,figure-study-of-tristan-1,downloaded_images/figure-study-of-tristan-1.jpg
Impressionism,arkhip-kuindzhi,moonlight-in-a-forest-winter,downloaded_images/moonlight-in-a-forest-winter.jpg
Baroque,frans-hals,shrovetide-revellers-the-merry-company,downloaded_images/shrovetide-revellers-the-merry-company.jpg
Impressionism,lucia-demetriade-balacescu,promenad-prin-ia-i,downloaded_images/promenad-prin-ia-i.jpg
Impressionism,pierre-auguste-renoir,jeanne-durand-ruel-1876,downloaded_images/jeanne-durand-ruel-1876.jpg
Rococo,louise-elisabeth-vigee-le-brun,self-portrait-with-her-daughter-julie-1786,downloaded_images/self-portrait-with-her-daughter-julie-1786.jpg
Baroque,frans-hals,fisher-girl-1632,downloaded_images/fisher-girl-1632.jpg
Impressionism,ilya-mashkov,bakhchisaray-1925,downloaded_images/bakhchisaray-1925.jpg
Expressionism,henri-matisse,purple-robe-and-anemones-1937,downloaded_images/purple-robe-and-anemones-1937.jpg
Symbolism,mstislav-dobuzhinsky,a-doll-1905,downloaded_images/a-doll-1905.jpg
Cubism,pyotr-konchalovsky,vessels-on-the-red-tablecloth-1916,downloaded_images/vessels-on-the-red-tablecloth-1916.jpg
Color_Field_Painting,ellsworth-kelly,white-and-black-1951,downloaded_images/white-and-black-1951.jpg
Naive_Art_Primitivism,kateryna-bilokur,self-portrait-1955,downloaded_images/self-portrait-1955.jpg
Cubism,fernand-leger,machine-elements-1920,downloaded_images/machine-elements-1920.jpg
Color_Field_Painting,helen-frankenthaler,cameo-1980,downloaded_images/cameo-1980.jpg
Baroque,adriaen-van-de-velde,a-classical-landscape-1671,downloaded_images/a-classical-landscape-1671.jpg
Expressionism,balthus,nude-with-a-silk-scarf,downloaded_images/nude-with-a-silk-scarf.jpg
Impressionism,edgar-degas,dancers-resting-1879,downloaded_images/dancers-resting-1879.jpg
Abstract_Expressionism,morris-graves,machine-age-noise-1957,downloaded_images/machine-age-noise-1957.jpg
Realism,vincent-van-gogh,farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1),downloaded_images/farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1).jpg
Expressionism,david-bomberg,the-artist-s-wife-and-baby-1937,downloaded_images/the-artist-s-wife-and-baby-1937.jpg
Post_Impressionism,vincent-van-gogh,path-between-pine-trees-1889,downloaded_images/path-between-pine-trees-1889.jpg
Realism,volodymyr-orlovsky,shallow,downloaded_images/shallow.jpg
Post_Impressionism,vincent-van-gogh,a-steamer-with-several-people-1890(1),downloaded_images/a-steamer-with-several-people-1890(1).jpg
Naive_Art_Primitivism,henri-rousseau,the-muse-inspiring-the-poet-1909,downloaded_images/the-muse-inspiring-the-poet-1909.jpg
Expressionism,adolf-fleischmann,harbour-1928,downloaded_images/harbour-1928.jpg
Impressionism,claude-monet,the-banks-of-the-seine-lavacourt-02,downloaded_images/the-banks-of-the-seine-lavacourt-02.jpg
Romanticism,orest-kiprensky,portrait-of-young-man,downloaded_images/portrait-of-young-man.jpg
Impressionism,claude-monet,view-over-vetheuil-1,downloaded_images/view-over-vetheuil-1.jpg
Symbolism,nicholas-roerich,sword-of-king-gesar,downloaded_images/sword-of-king-gesar.jpg
Symbolism,konstantin-somov,poets,downloaded_images/poets.jpg
Realism,vincent-van-gogh,peasant-woman-sowing-with-a-basket-1881,downloaded_images/peasant-woman-sowing-with-a-basket-1881.jpg
Realism,theodore-rousseau,rocky-valley,downloaded_images/rocky-valley.jpg
Art_Nouveau_Modern,jan-toorop,arnhem-life-insurance-company,downloaded_images/arnhem-life-insurance-company.jpg
Art_Nouveau_Modern,raphael-kirchner,love-thoughts-1900-2,downloaded_images/love-thoughts-1900-2.jpg
Realism,james-tissot,statesmen-no-380-caricature-of-archibald-campbell-tait-archbishop-of-canterbury,downloaded_images/statesmen-no-380-caricature-of-archibald-campbell-tait-archbishop-of-canterbury.jpg
Symbolism,odilon-redon,landscape-with-eve,downloaded_images/landscape-with-eve.jpg
Realism,claude-monet,the-garden-of-the-princess-1867,downloaded_images/the-garden-of-the-princess-1867.jpg
Impressionism,claude-monet,the-pool-seen-from-the-bridge-argenteuil,downloaded_images/the-pool-seen-from-the-bridge-argenteuil.jpg
Art_Nouveau_Modern,konstantin-korovin,tsar-dadon-military-1909,downloaded_images/tsar-dadon-military-1909.jpg
Color_Field_Painting,mark-rothko,no-6-yellow-white-blue-over-yellow-on-gray-1954,downloaded_images/no-6-yellow-white-blue-over-yellow-on-gray-1954.jpg
Baroque,diego-velazquez,the-gardens-of-the-villa-medici-in-rome-1630,downloaded_images/the-gardens-of-the-villa-medici-in-rome-1630.jpg
Cubism,amadeo-de-souza-cardoso,the-rise-of-green-square-and-the-woman-s-violin-1916,downloaded_images/the-rise-of-green-square-and-the-woman-s-violin-1916.jpg
Abstract_Expressionism,joan-miro,the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond,downloaded_images/the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond.jpg
Symbolism,nicholas-roerich,royal-monastery-1932,downloaded_images/royal-monastery-1932.jpg
Art_Nouveau_Modern,raphael-kirchner,jewellery-1903,downloaded_images/jewellery-1903.jpg
Symbolism,konstantin-somov,natalia-pavlovna-and-earl-nulin,downloaded_images/natalia-pavlovna-and-earl-nulin.jpg
Naive_Art_Primitivism,fernando-botero,notre-dame-de-new-york,downloaded_images/notre-dame-de-new-york.jpg
Rococo,maurice-quentin-de-la-tour,face-of-the-man,downloaded_images/face-of-the-man.jpg
Early_Renaissance,pisanello,study-of-a-head-1436,downloaded_images/study-of-a-head-1436.jpg
Post_Impressionism,pyotr-konchalovsky,pine-tree-1920,downloaded_images/pine-tree-1920.jpg
Impressionism,eugene-boudin,seascape-fishing-boats,downloaded_images/seascape-fishing-boats.jpg
Realism,vladimir-makovsky,guitar-player-1879,downloaded_images/guitar-player-1879.jpg
Impressionism,antoine-blanchard,boulevard-de-la-madeleine-9,downloaded_images/boulevard-de-la-madeleine-9.jpg
Post_Impressionism,maxime-maufra,a-fruitdish,downloaded_images/a-fruitdish.jpg
Northern_Renaissance,albrecht-durer,tilo-on-the-cantilever-of-a-bastion,downloaded_images/tilo-on-the-cantilever-of-a-bastion.jpg
Symbolism,kuzma-petrov-vodkin,after-the-battle-1923,downloaded_images/after-the-battle-1923.jpg
Art_Nouveau_Modern,jacek-malczewski,vision,downloaded_images/vision.jpg
Art_Nouveau_Modern,sergey-solomko,mermaid-and-faun,downloaded_images/mermaid-and-faun.jpg
Art_Nouveau_Modern,alexandre-benois,blackamoor-s-chamber-fragment-set-design-1(1),downloaded_images/blackamoor-s-chamber-fragment-set-design-1(1).jpg
Romanticism,john-william-waterhouse,listen-to-my-sweet-pipings-1911,downloaded_images/listen-to-my-sweet-pipings-1911.jpg
Impressionism,eugene-boudin,berck-the-beach-at-low-tide-1882,downloaded_images/berck-the-beach-at-low-tide-1882.jpg
Contemporary_Realism,john-miller,godrevy-lighthouse,downloaded_images/godrevy-lighthouse.jpg
Symbolism,kuzma-petrov-vodkin,sketch-makeup-fool-to-the-tragedy-of-alexander-pushkin-boris-godunov-1923,downloaded_images/sketch-makeup-fool-to-the-tragedy-of-alexander-pushkin-boris-godunov-1923.jpg
Mannerism_Late_Renaissance,agnolo-bronzino,deposition-from-the-cross-1565,downloaded_images/deposition-from-the-cross-1565.jpg
Mannerism_Late_Renaissance,tintoretto,danae-1578,downloaded_images/danae-1578.jpg
Impressionism,eugene-boudin,empress-eugenie-on-the-beach-at-trouville-1863,downloaded_images/empress-eugenie-on-the-beach-at-trouville-1863.jpg
Realism,valentin-serov,portrait-of-konstantin-stanislavski-1908,downloaded_images/portrait-of-konstantin-stanislavski-1908.jpg
Impressionism,alfred-sisley,molesey-weir-at-hampton-court-morning-1874,downloaded_images/molesey-weir-at-hampton-court-morning-1874.jpg
Art_Nouveau_Modern,edmund-dulac,the-gentleman-in-waiting-the-nightingale,downloaded_images/the-gentleman-in-waiting-the-nightingale.jpg
