style,artist,picture,path
Baroque,bartolome-esteban-murillo,virgin-and-child-1650,virgin-and-child-1650.jpg
Impressionism,pierre-auguste-renoir,portrait-of-the-countess-pourtales-1877,portrait-of-the-countess-pourtales-1877.jpg
Abstract_Expressionism,bradley-walker-tomlin,number-15-1953,number-15-1953.jpg
Baroque,rembrandt,a-beggar-warming-his-hands-over-a-chafing-dish-1630,a-beggar-warming-his-hands-over-a-chafing-dish-1630.jpg
Northern_Renaissance,hieronymus-bosch,the-garden-of-earthly-delights-1516-17,the-garden-of-earthly-delights-1516-17.jpg
Post_Impressionism,pierre-bonnard,landscape-sunset-1912,landscape-sunset-1912.jpg
Symbolism,nicholas-roerich,himalayas-varicoloured-snows-1937,himalayas-varicoloured-snows-1937.jpg
Impressionism,marie-bracquemond,the-artist-s-son-and-sister-in-the-garden-at-sevres-1890,the-artist-s-son-and-sister-in-the-garden-at-sevres-1890.jpg
Impressionism,claude-monet,rouen-cathedral-magic-in-blue,rouen-cathedral-magic-in-blue.jpg
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-26,the-year-s-at-the-spring-1920-26.jpg
Baroque,sebastien-bourdon,burning-bush,burning-bush.jpg
Symbolism,nicholas-roerich,at-midnight-light-of-the-shambhala-1940,at-midnight-light-of-the-shambhala-1940.jpg
Rococo,jean-honore-fragonard,girl-with-a-marmot-1790,girl-with-a-marmot-1790.jpg
Post_Impressionism,irma-stern,still-life-with-anthuriums-and-fruit-1961,still-life-with-anthuriums-and-fruit-1961.jpg
Realism,vincent-van-gogh,woman-by-a-hearth-1885-1,woman-by-a-hearth-1885-1.jpg
Impressionism,lovis-corinth,the-walchensee-on-saint-john-s-eve-1920,the-walchensee-on-saint-john-s-eve-1920.jpg
Northern_Renaissance,albrecht-durer,venus-on-a-dolphin,venus-on-a-dolphin.jpg
Color_Field_Painting,edward-corbett,washington-d-c-december-1964-10-i-1964,washington-d-c-december-1964-10-i-1964.jpg
Post_Impressionism,anna-ostroumova-lebedeva,amsterdam-the-old-warehouses-1913,amsterdam-the-old-warehouses-1913.jpg
Baroque,peter-paul-rubens,the-council-of-the-gods-1624,the-council-of-the-gods-1624.jpg
Minimalism,paul-brach,the-negative-way-8-1864,the-negative-way-8-1864.jpg
Post_Impressionism,constantine-maleas,landscape-of-attica,landscape-of-attica.jpg
Baroque,rembrandt,the-little-polander-1631,the-little-polander-1631.jpg
Impressionism,marie-bracquemond,study-for-the-lady-in-white-drawing,study-for-the-lady-in-white-drawing.jpg
Romanticism,gustave-dore,the-rebuilding-of-the-temple-is-begun,the-rebuilding-of-the-temple-is-begun.jpg
Baroque,pieter-de-hooch,couple-with-parrot-1668,couple-with-parrot-1668.jpg
Pop_Art,george-segal,three-figures-and-four-benches-1979,three-figures-and-four-benches-1979.jpg
Expressionism,edvard-munch,kiss-1897,kiss-1897.jpg
Contemporary_Realism,jamie-wyeth,lighthouse-1993,lighthouse-1993.jpg
Impressionism,joaquã­n-sorolla,on-the-beach-at-valencia-1916,on-the-beach-at-valencia-1916.jpg
Post_Impressionism,vincent-van-gogh,plain-near-auvers-1890,plain-near-auvers-1890.jpg
Realism,konstantinos-volanakis,bay-with-boats,bay-with-boats.jpg
Northern_Renaissance,jan-van-eyck,portrait-of-baudouin-de-lannoy-1435,portrait-of-baudouin-de-lannoy-1435.jpg
Realism,john-everett-millais,john-ruskin,john-ruskin.jpg
Naive_Art_Primitivism,marc-chagall,a-green-tree-with-lovers-1980,a-green-tree-with-lovers-1980.jpg
Contemporary_Realism,fairfield-porter,penobscot-bay-with-yellow-field-1968,penobscot-bay-with-yellow-field-1968.jpg
Pop_Art,gianfranco-baruchello,cavali-docili-resi-noncuranti-1977,cavali-docili-resi-noncuranti-1977.jpg
Realism,vasily-perov,organ-grinder-in-paris-1864,organ-grinder-in-paris-1864.jpg
Impressionism,constantin-artachino,turk-1,turk-1.jpg
Rococo,maurice-quentin-de-la-tour,preparation-to-the-portrait-of-voltaire-1,preparation-to-the-portrait-of-voltaire-1.jpg
Romanticism,karl-bodmer,horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843,horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843.jpg
Romanticism,konstantin-makovsky,woman-with-rake,woman-with-rake.jpg
Pointillism,camille-pissarro,setting-sun-and-fog-eragny-1891,setting-sun-and-fog-eragny-1891.jpg
Post_Impressionism,vincent-van-gogh,portrait-of-armand-roulin-1888-1,portrait-of-armand-roulin-1888-1.jpg
Cubism,pablo-picasso,pedestal-glasses-cups-mandolin-1911,pedestal-glasses-cups-mandolin-1911.jpg
Post_Impressionism,gwen-john,girl-with-a-blue-scarf,girl-with-a-blue-scarf.jpg
Impressionism,berthe-morisot,the-reclining-shepherdess,the-reclining-shepherdess.jpg
Impressionism,gregoire-boonzaier,bo-kaap-1951,bo-kaap-1951.jpg
Art_Nouveau_Modern,sergey-solomko,on-the-way-to-victory,on-the-way-to-victory.jpg
Post_Impressionism,augustus-john,the-girl-on-the-cliff-1936,the-girl-on-the-cliff-1936.jpg
Impressionism,claude-monet,landscape-on-the-ile-saint-martin,landscape-on-the-ile-saint-martin.jpg
Art_Nouveau_Modern,boris-kustodiev,coachman-at-traktir-1920,coachman-at-traktir-1920.jpg
Baroque,aleksey-antropov,lord-god-safaof,lord-god-safaof.jpg
Post_Impressionism,vincent-van-gogh,olive-picking-1889-1,olive-picking-1889-1.jpg
Symbolism,konstantin-somov,young-woman-asleep,young-woman-asleep.jpg
Impressionism,childe-hassam,spring-aka-the-artist-s-sister,spring-aka-the-artist-s-sister.jpg
Expressionism,lynd-ward,not-detected-272514,not-detected-272514.jpg
Post_Impressionism,paul-cezanne,preparation-for-a-banquet-1890,preparation-for-a-banquet-1890.jpg
Realism,ilya-repin,portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin-1903,portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin-1903.jpg
Impressionism,mary-cassatt,little-girl-with-cap-sun,little-girl-with-cap-sun.jpg
Post_Impressionism,karl-schrag,road-into-the-sanctuary-sanibel,road-into-the-sanctuary-sanibel.jpg
Impressionism,joaquã­n-sorolla,chumberas-study,chumberas-study.jpg
Impressionism,childe-hassam,the-lion-gardiner-house-east-hampton,the-lion-gardiner-house-east-hampton.jpg
Expressionism,m.c.-escher,mumified-priests-in-gangi,mumified-priests-in-gangi.jpg
Impressionism,henri-edmond-cross,peasant-woman-stretched-out-on-the-grass,peasant-woman-stretched-out-on-the-grass.jpg
Abstract_Expressionism,hassel-smith,the-houston-scene-1959,the-houston-scene-1959.jpg
Realism,john-singer-sargent,mrs-gardner-in-white-1922,mrs-gardner-in-white-1922.jpg
Impressionism,pierre-auguste-renoir,mediteranean-landscape,mediteranean-landscape.jpg
Romanticism,gustave-dore,a-famine-in-samaria,a-famine-in-samaria.jpg
Art_Nouveau_Modern,koloman-moser,figure-study-of-tristan-1,figure-study-of-tristan-1.jpg
Impressionism,arkhip-kuindzhi,moonlight-in-a-forest-winter,moonlight-in-a-forest-winter.jpg
Baroque,frans-hals,shrovetide-revellers-the-merry-company,shrovetide-revellers-the-merry-company.jpg
Impressionism,lucia-demetriade-balacescu,promenad-prin-ia-i,promenad-prin-ia-i.jpg
Impressionism,pierre-auguste-renoir,jeanne-durand-ruel-1876,jeanne-durand-ruel-1876.jpg
Rococo,louise-elisabeth-vigee-le-brun,self-portrait-with-her-daughter-julie-1786,self-portrait-with-her-daughter-julie-1786.jpg
Baroque,frans-hals,fisher-girl-1632,fisher-girl-1632.jpg
Impressionism,ilya-mashkov,bakhchisaray-1925,bakhchisaray-1925.jpg
Expressionism,henri-matisse,purple-robe-and-anemones-1937,purple-robe-and-anemones-1937.jpg
Symbolism,mstislav-dobuzhinsky,a-doll-1905,a-doll-1905.jpg
Cubism,pyotr-konchalovsky,vessels-on-the-red-tablecloth-1916,vessels-on-the-red-tablecloth-1916.jpg
Color_Field_Painting,ellsworth-kelly,white-and-black-1951,white-and-black-1951.jpg
Naive_Art_Primitivism,kateryna-bilokur,self-portrait-1955,self-portrait-1955.jpg
Cubism,fernand-leger,machine-elements-1920,machine-elements-1920.jpg
Color_Field_Painting,helen-frankenthaler,cameo-1980,cameo-1980.jpg
Baroque,adriaen-van-de-velde,a-classical-landscape-1671,a-classical-landscape-1671.jpg
Expressionism,balthus,nude-with-a-silk-scarf,nude-with-a-silk-scarf.jpg
Impressionism,edgar-degas,dancers-resting-1879,dancers-resting-1879.jpg
Abstract_Expressionism,morris-graves,machine-age-noise-1957,machine-age-noise-1957.jpg
Realism,vincent-van-gogh,farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1),farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1).jpg
Expressionism,david-bomberg,the-artist-s-wife-and-baby-1937,the-artist-s-wife-and-baby-1937.jpg
Post_Impressionism,vincent-van-gogh,path-between-pine-trees-1889,path-between-pine-trees-1889.jpg
Realism,volodymyr-orlovsky,shallow,shallow.jpg
Post_Impressionism,vincent-van-gogh,a-steamer-with-several-people-1890(1),a-steamer-with-several-people-1890(1).jpg
Naive_Art_Primitivism,henri-rousseau,the-muse-inspiring-the-poet-1909,the-muse-inspiring-the-poet-1909.jpg
Expressionism,adolf-fleischmann,harbour-1928,harbour-1928.jpg
Impressionism,claude-monet,the-banks-of-the-seine-lavacourt-02,the-banks-of-the-seine-lavacourt-02.jpg
Romanticism,orest-kiprensky,portrait-of-young-man,portrait-of-young-man.jpg
Impressionism,claude-monet,view-over-vetheuil-1,view-over-vetheuil-1.jpg
Symbolism,nicholas-roerich,sword-of-king-gesar,sword-of-king-gesar.jpg
Symbolism,konstantin-somov,poets,poets.jpg
Realism,vincent-van-gogh,peasant-woman-sowing-with-a-basket-1881,peasant-woman-sowing-with-a-basket-1881.jpg
Realism,theodore-rousseau,rocky-valley,rocky-valley.jpg
Art_Nouveau_Modern,jan-toorop,arnhem-life-insurance-company,arnhem-life-insurance-company.jpg
Art_Nouveau_Modern,raphael-kirchner,love-thoughts-1900-2,love-thoughts-1900-2.jpg
Realism,james-tissot,statesmen-no-380-caricature-of-archibald-campbell-tait-archbishop-of-canterbury,statesmen-no-380-caricature-of-archibald-campbell-tait-archbishop-of-canterbury.jpg
Symbolism,odilon-redon,landscape-with-eve,landscape-with-eve.jpg
Realism,claude-monet,the-garden-of-the-princess-1867,the-garden-of-the-princess-1867.jpg
Impressionism,claude-monet,the-pool-seen-from-the-bridge-argenteuil,the-pool-seen-from-the-bridge-argenteuil.jpg
Art_Nouveau_Modern,konstantin-korovin,tsar-dadon-military-1909,tsar-dadon-military-1909.jpg
Color_Field_Painting,mark-rothko,no-6-yellow-white-blue-over-yellow-on-gray-1954,no-6-yellow-white-blue-over-yellow-on-gray-1954.jpg
Baroque,diego-velazquez,the-gardens-of-the-villa-medici-in-rome-1630,the-gardens-of-the-villa-medici-in-rome-1630.jpg
Cubism,amadeo-de-souza-cardoso,the-rise-of-green-square-and-the-woman-s-violin-1916,the-rise-of-green-square-and-the-woman-s-violin-1916.jpg
Abstract_Expressionism,joan-miro,the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond,the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond.jpg
Symbolism,nicholas-roerich,royal-monastery-1932,royal-monastery-1932.jpg
Art_Nouveau_Modern,raphael-kirchner,jewellery-1903,jewellery-1903.jpg
Symbolism,konstantin-somov,natalia-pavlovna-and-earl-nulin,natalia-pavlovna-and-earl-nulin.jpg
Naive_Art_Primitivism,fernando-botero,notre-dame-de-new-york,notre-dame-de-new-york.jpg
Rococo,maurice-quentin-de-la-tour,face-of-the-man,face-of-the-man.jpg
Early_Renaissance,pisanello,study-of-a-head-1436,study-of-a-head-1436.jpg
Post_Impressionism,pyotr-konchalovsky,pine-tree-1920,pine-tree-1920.jpg
Impressionism,eugene-boudin,seascape-fishing-boats,seascape-fishing-boats.jpg
Realism,vladimir-makovsky,guitar-player-1879,guitar-player-1879.jpg
Impressionism,antoine-blanchard,boulevard-de-la-madeleine-9,boulevard-de-la-madeleine-9.jpg
Post_Impressionism,maxime-maufra,a-fruitdish,a-fruitdish.jpg
Northern_Renaissance,albrecht-durer,tilo-on-the-cantilever-of-a-bastion,tilo-on-the-cantilever-of-a-bastion.jpg
Symbolism,kuzma-petrov-vodkin,after-the-battle-1923,after-the-battle-1923.jpg
Art_Nouveau_Modern,jacek-malczewski,vision,vision.jpg
Art_Nouveau_Modern,sergey-solomko,mermaid-and-faun,mermaid-and-faun.jpg
Art_Nouveau_Modern,alexandre-benois,blackamoor-s-chamber-fragment-set-design-1(1),blackamoor-s-chamber-fragment-set-design-1(1).jpg
Romanticism,john-william-waterhouse,listen-to-my-sweet-pipings-1911,listen-to-my-sweet-pipings-1911.jpg
Impressionism,eugene-boudin,berck-the-beach-at-low-tide-1882,berck-the-beach-at-low-tide-1882.jpg
Contemporary_Realism,john-miller,godrevy-lighthouse,godrevy-lighthouse.jpg
Symbolism,kuzma-petrov-vodkin,sketch-makeup-fool-to-the-tragedy-of-alexander-pushkin-boris-godunov-1923,sketch-makeup-fool-to-the-tragedy-of-alexander-pushkin-boris-godunov-1923.jpg
Mannerism_Late_Renaissance,agnolo-bronzino,deposition-from-the-cross-1565,deposition-from-the-cross-1565.jpg
Mannerism_Late_Renaissance,tintoretto,danae-1578,danae-1578.jpg
Impressionism,eugene-boudin,empress-eugenie-on-the-beach-at-trouville-1863,empress-eugenie-on-the-beach-at-trouville-1863.jpg
Realism,valentin-serov,portrait-of-konstantin-stanislavski-1908,portrait-of-konstantin-stanislavski-1908.jpg
Impressionism,alfred-sisley,molesey-weir-at-hampton-court-morning-1874,molesey-weir-at-hampton-court-morning-1874.jpg
Art_Nouveau_Modern,edmund-dulac,the-gentleman-in-waiting-the-nightingale,the-gentleman-in-waiting-the-nightingale.jpg
Impressionism,childe-hassam,san-pietro-venice,san-pietro-venice.jpg
Impressionism,guy-rose,monterey-forest-1919,monterey-forest-1919.jpg
Color_Field_Painting,larry-zox,fowey-light-1974,fowey-light-1974.jpg
Expressionism,bui-xuan-phai,portrait(1),portrait(1).jpg
Baroque,diego-velazquez,queen-mariana-1656,queen-mariana-1656.jpg
Romanticism,gustave-dore,the-inferno-canto-6,the-inferno-canto-6.jpg
Mannerism_Late_Renaissance,giorgio-vasari,assumption-of-the-virgin-detail,assumption-of-the-virgin-detail.jpg
